comment	replies
Why doesnt Elon take his money and go fix his own country thats politically ripped to shreds? \nInstead of trying to change another country to suit him and his ideology.. DEPORT THE KIENT.. lets see how well SpaceX does operating outta Johannesburg 😂	[]
Well… Elon’s gonna be president now at some point. I’m calling it right now.	['second call', 'That is not possible. Under the current US law, only US-born US citizens are eligible for presidency. Elon Musk was born is South Africa.']
Hes gona lose Hes trying to help trump so no other party tries to oppose trump it is eastern politics making fool of general public.seen it before and does work	[]
Make an actual effort BBC.	[]
I learned what Elon's true character is, a hypocrite, traitor and backstabber that used Trump and his influence to do what he is doing right now & get more power. If you don't see that, you are closing your eyes to common sense.	[]
Elon Musk joined to Constitution Party👏	[]
😂😂😂😂😂😂go propaganda have some dtinky bone to chew	[]
Elon in big trouble.This will lead to de citizenship and deportation and the end of Tesla	[]
Ellon Should be Deported to Africa.	[]
Ellon is Crazy,No to Ellon,the Traitor,back stabber.Pres.Trump should not trust him.	[]
These billionaires think the world is their little monopoly game, God will deal with them👌	[]
Elon & Donald should team up. Two great men. Forge the way.	[]
This seems like a blues dream.. Divide the reds so they'll never win again..	[]
No way	[]
Elon musk is and was a Big Mistake	[]
No independent has ever won and never will elon is a conniving devil not a republican President Trump has made all the right choices except for choosing elon	[]
Something new to waste his time on.	[]
Wants to be president Elon	[]
President should have never let this traitor in that position or the white house	[]
Elon musk is no match against President Trump or the republican party Republicans are gor the citizens of the US	[]
Elon musk is no match against Vance or Desantis he is too stupid to runn the country and make good sensible choices	[]
Best just to keep the three perhaps.  Anything  that Elon puts his mind to gets done it seems.	[]
This arrogant idiot is going to get deported.	[]
Elon Musk is no match for President Trump or Vance Vance or Desantis will be the next president unless President Trump can run a third time	[]
Elon musk would not make it would make a terrible president needs to stick to business and quit these childish revengeful attacks against President Trump	[]
True America needs more than two parties.  At least 4 imo.	[]
Elon musk is acting stupid made over subsidies the government was giving him mad about the electric car mandate being reversed	[]
Con—men Trump and musk faking a fight over budget that affords musk billions for mars project,  the fight affords musk to create new party to attract—manipulate democrats  and independents not republicans— democrats win Congress in midterm Election it would be devastating to trump and musk $$$$ and power based goals. This con is obvious yet US media are missing the trump/ musk Con.	[]
President Trump made a mistake by letting elon musk in the white house he used to be and probably still is a democrat socialist l would not vote for him or his party	[]
All you have to do is change his skin color and all  hell breaks loose 😂	[]
Elon musk party will be a flop	[]
President Trump would have eon without elon musk or his money People voted for President Trump because we knew he would do what he said he would do no wars with Trump	[]
Elon musk is just wasting his money that party will not make it anywhere l think musk wants to be president he will never make it	[]
The AMERICA Party, so South America? It can’t be North America cuz Mexico and Canada, am I right?	[]
Nazi nerd  party.	[]
Jesus is coming soon!!!!	[]
Ego gone mad.	[]
Elon is a hypocrite, he should fail alongside Trump	[]
All good until Trump threatens to shut his welfare teet off !!!	[]
Few people not already a member of trump's cabinet are less qualified to ground a new party than musk.	[]
The dems and the republicans are the same. They are both bought and paid for by the exact same donors. Elon wants to change that. It's not a bad thing.	[]
Anything to stay relevant	[]
We already have "alternative" political parties.  There are 55 nationally recognized parties and almost 250 at state levels.  \nLibertarian, Green, Constitution, Natural Law, etc.....\nWe don't need more.  We just need real candidates and to put an end to corrupt campaign financing.  We're in a system where "other parties" and "independent" candidates can rarely be elected outside of a smaller, local election because only Democrats and Republicans have the money and the national recognition to actually compete at the scale necessarily to win a national election.  And, all due respect to all candidates of all parties (except Trump - who gets none from me) but when we get down to a race of 2 people to the top office in our country, we don't find the 2 best people for the job.  It's all about money and political favors for support, corporate and celebrity backing, and nasty slanderous, backstabbing campaigns run by super PACs.	[]
I back Elon musk 💯🇨🇦🇨🇦🇨🇦🇨🇦	[]
Yeah no kings..\nIt’s up to you whether you choose to be a Muslim or a follower of Noah, Abraham, Moses, Jesus, Muhammad, SAW—\nThis is the only true religion.\nWhat matters is that you do not associate anything with Allah, and do not cause corruption on the earth.\nDo not prevent people from worshiping and seeking the pleasure of Allah.\nPray facing the Sacred Mosque (Al-Masjid Al-Haram), give zakat, always do good, and follow the guidance of the Qur’an.\nGod willing (InshaaAllah).	[]
Should be AmericaX Party	[]
He is not likely to succeed given what he did to America! He is as complicit as those who kisses the orange block's ring!!\nThe current fatality in the texas flood could be the result of DODGE which he headed!!	[]
At first i thought it would be a good idea just because 3 parties are better than 2. But then he said he's a socialist.	[]
Someone tell Elon to hmu...Imma run against MTG...NO CAP	[]
Elon has lost his marbles	[]
Poopy Pants Party!	[]
He likes efficiency so why doesn't he just pile up all the cash he is going to put into this party and set light to it ?	[]
The White racist South African lol free those stolen lands .	[]
yes, I hope the uni party gets voted out for good	[]
He’s making a big fool of himself, on top of the fool he has already made of himself.	['The only fool is taco .elon musk has more class than the Donald .', 'Americans need to stop blaming the leaders that they elect.']
Me and the boys on our way to the votes to choose the lesser of 3 evils this time 😎😎😎	[]
Pray for us all	[]
Autistic freak	[]
Old news in a week.	[]
Good. We need to get rid of the two-party preferred fiasco and widen the competition	[]
Is he going to use the swastika?	[]
I would not vote!! For musk!!	[]
Trump and Musk have roughly 1 brain cell between the two of them and that's being kind. Why on earth would you back a man who's creating a party called "America First" but had done nothing but decimate America with his ego and his pathetic little DOGE.	[]
Who will be the head of the party? He certainly can't run given that he isn't an American-born citizen. The most likely outcome is that this new party will fall into obscurity, just like every other party outside of the Dem-Republican binary. Won't matter how much money he pours into it. It likely won't make a dent.	[]
New political party, 😂 take it out of America!!	[]
LoL.	[]
oh yeah because who wouldnt want to follow a man-child who faked online gameplay to impress gamers or something? takes part in an Election and party then when hes doesnt get his way he condems said party he was a part of and does a 180? yeh not the kind of clown anyone should follow	[]
Another lunatic 🤡🤡🤡🤡🤡🤡🤡	[]
Brilliant! It'll be good for Elon to see in numbers just how unpopular he is 😆\n\n\nSome are saying this is good because it'll split the Republican vote but I reckon Elons party will be a non event 🤷	[]
He'll do anything to make sure his funding doesn't get stopped \n\nIf musk gets in\n\nA It's goodbye petrol diesel\n\n\nHe'll ram that EV down every ones throat	[]
Don’t buy a junky Tesla	[]
When launching rockets isn't successful, political parties are always an option	[]
BBC Protects foreign terrorist, yes they get paid by Israel to protect them	[]
Ok	[]
It's  true?.	[]
Hell ya!	[]
Reform USA maybe	[]
South africa party*	[]
He should stay out of the political headaches and do what he does best, create incredible things for our future.	[]
Wait 😂\nA South African neponazibaby launched an "American Party" to rival the Republican Party after it failed to do what he paid for...	[]
The same ketamine addled Nazi saluter Musk wants to form a new American political party?  Nah.	[]
What a f****** child	[]
God bless Elon for splitting the ultra right-wing vote! Gives me hope. 🇨🇦	[]
I really don't think people understand what Elon Musk wants to do. They just project themselves at him instead refusing to understand what actually, maybe he genuinely does give a damn.	[]
Sorry i like Elon Musk but all you have to do is look at Germany to find out real quick that this is a very stupid thing to do.\nThey have 41 aknowladged political parties of wich 5 met the neccessary 5% mark alowing them to have a seat in the government.\n\nAnd it sucks big time  because everyone of them has a diffrent agenda and very often oppose the good ideas just because the other  party came up with it.\n\nIf you want to change the system you have to become a part of the system because true change can only come from within and not by creating new political groups everytime you don't agree with soneting.	[]
He needs to be deported	[]
The enemy of my enemy, is my friend	[]
Maga civil war	[]
Let's wait to see what Elon can do for this country.\nI trust him.	[]
As an ilegal immigrant how is this even legal or possible ?	[]
What would Elon's agenda be? To remove Social Security, medicaid, medicare, all forms of help for the disabled and elderly? Would this be Eugenics 2.0 digital erasure of the disabled and elderly. Tax the homeless for taking up valuable oxygen and space. Tax all classes but the super wealthy. I have a better plan all laid out. \n\nTHE US CITIZENS CONSUMERS COOPERATIVE PARTY AND TRUST FUND AND ACT OF 2025\n\nTITLE I: PURPOSE AND DECLARATION\n\nLet this be known:\nTo every investor profiting off human necessity — your reign is over. To every politician who stalled for decades — the people will remember. And to every American who believed nothing could ever change — it just did.\n\nThe American people have waited long enough.\nWhile CEOs reward themselves billions, families ration insulin.\nWhile grocery giants report record profits, children skip meals.\nWhile energy conglomerates buy back their own stock, working Americans freeze in winter and bake in summer.\nWe are not poor. We have been robbed.\nAnd every citizen knows it. Every family scraping by, every veteran in a homeless shelter, every teacher working two jobs. We know who owns this economy, and we know they will not change unless we force it.\n\nThis Act is not a request. It is the people's demand, delivered with full constitutional and democratic authority.\n\nTITLE II: ESTABLISHMENT OF THE US CITIZENS COOPERATIVE PARTY AND TRUST FUND (USCCC)\n\nSECTION 201.  Congress shall authorize the immediate establishment of a sovereign, independent, public Trust Fund titled the US Citizens Consumers Cooperative Trust Fund (USCCC).\nSECTION 202. MISSION To reclaim the economy of basic human needs from for-profit ownership and convert it into a nonprofit, citizen-owned infrastructure that guarantees:\nLiving wages for workers\nStable, affordable prices for consumers\nProtection from speculation and monopolistic abuse\n\nSECTION 203. TARGET INDUSTRIES: The USCCC would be empowered to acquire, operate, and convert corporations and infrastructure to Non-Profit Entities related to:\nFood (farming, processing, retail)\nEnergy (fuel, electricity, solar, wind, oil & gas)\nHealthcare (providers, hospitals, pharmaceutical producers)\nHousing (builders, landlords, property developers)\nTransportation (logistics, rail, shipping)\nWater and utilities (broadband, clean water access)\n\nTITLE III: FUNDING AND CAPITALIZATION\n\nSECTION 301. FEDERAL SEED FUNDING \nInitial capitalization of $250 billion USD, to be appropriated immediately from:\nElimination of corporate subsidies for publicly traded companies\nA windfall tax on post-pandemic profits of Fortune 500 companies\nClosure of offshore loopholes and tax havens\nA 10% levy on CEO compensation over $20 million annually\nTransfer of unredeemed COVID stimulus funds held in reserve\nSECTION 302. PUBLIC DONATIONS AND BONDS\nUS citizens may donate tax-deductible contributions to the Trust\nOption to purchase Citizen Sovereignty Bonds with a guaranteed inflation hedge return\nMatching grants from state and municipal governments\nThe IRS Collects 4 Trillion from Working US Citizens annually. Possible voluntary one third income tax to be held and allocated toward Trust Fund \n\nTITLE IV: POWERS AND OPERATIONS\nSECTION 401. NEGOTIATED BUYOUTS \nThe Fund shall engage in direct negotiation for share buyouts of target corporations, with emphasis on divisions and subsidiaries directly related to public needs.\n\nSECTION 402. NONPROFIT TRANSFORMATION \nAll acquired entities shall:\nBe transitioned into nonprofit cooperative enterprises\nCap executive compensation at 10x the lowest-paid full-time employee\nOffer democratic representation to workers and consumers\n\nSECTION 403. NATIONALIZATION PROTOCOL \nIn cases of refusal, obstruction, or bad faith, the USCCC shall be empowered to recommend and execute nationalization under existing eminent domain statutes for essential services.\n\nTITLE V: TRANSPARENCY, GOVERNANCE, AND PROTECTION\nSECTION 501. PEOPLE'S OVERSIGHT BOARD\n15-person board elected by popular vote every 4 years\nNo corporate donors, PACs, or lobbyists may participate in elections\n\nSECTION 502. PUBLIC LEDGER\nAll buyouts, financial reports, and wage ratios will be published quarterly\n\nSECTION 503. LEGAL PROTECTIONS\nAssets held by the USCCC may not be sold, transferred, or privatized without a national referendum\n\nTITLE VI: TIMELINE AND ENFORCEMENT\nThis Act shall go into effect within 30 days of passage\nFirst wave of acquisition targets to be announced within 90 days\nUSCCC Trust must begin operations within 180 days\n\nThis is the end of profit from pain. This is the dawn of public, not private or government power.\n\nSUMMARY: This Trust Fund would only be used to use the Free Market and Capitalist system against those who put high profits over the welfare of the working class and consumer. \nThe Bill or Measure would not seek to change the habits of Oligarchs, it would seek to create a separate economy based on Psychologists Maslow's Hierarchy of Needs, including Security, Safety and Self-Actualization. Humans can't self-actualize as long as they are struggling to meet their everyday needs. \n\nIf everyone was prospering, we could see crime go down dramatically. \n\nExample Corporations to buy and convert to Non-Profit. Using the net profits to raise wages 'above' the norm. Lower cost of living 'below' the norm. \n\nFood. \nKroger's $46 Billion"\nAlbertsons, $24 Billion\nSafeway  $9 Billion\n\nEnergy. \nPG&E $30 Billion. \n\nOil/Gas \nChevron $256 Billion.\n\nWE would buy or build the following. \nLand, farms, food processing plants, distribution networks, production, manufacturing, of products, including those needed to build homes and other structures, that meet our needs. Including Transportation, Technology, \n\nThis is not Socialism because it would use the same free and fair market, capitalist system Oligarchs use to become wealthy. Instead of wealth going to shareholders, stock brokers and traders who contribute nothing but get a dividend check every third quarter, All Corporations under the Trust Fund would be pulled from the S&P 500 and NASDAQ. Let what happens on Wall Street stay on Wall Street. It will no longer affect the flow of food, goods and services or raise the cost.	[]
As if the Republican party isn't good enough to billionaires.	[]
Sorry not gonna work	[]
Lol...let him burn more money. Musk has absolutely zero charisma...he's never run or win an election and the last person he backed lost.\nWhat Musk will find out is that Trump represents a movement much larger than a political party.	[]
Musk👍👍👍👍👍🙏	[]
Is it time to dump Tesla shares... neither Dems or Reps will support him, there will be so much push back...I thought him quiting doge means more focus on Tesla....but it seems like he has double down😅😅	[]
Get lost musk, the world thinks youre a freak.	[]
Isn’t it called The Independent Party?	[]
Correct me if I’m wrong ! I think one must be born in the USA to be able to run for office 🏴󠁧󠁢󠁳󠁣󠁴󠁿	['He can start a political party and have someone else lead it.']
GOOD FOR HIM!!	[]
We should now Split the Democrat vote and Finally establish the Social Democrats.	[]
I love Elon.\n\nHe's an idiot. 😂	[]
So out of touch.  Musk is a loony	[]
😮	[]
I am not a fan BUT.. good for him, if you don't like what you see, do something about it, he has the $$$ and hopefully would do right by the people, tend to the sick, help the poor etc....	[]
American party 😂	[]
Attention seeking like a mf	[]
Is this India’s presenters	[]
The irony of asking people on X who are also Elon followers is you get a very bias/unscientific pool of people from around the world.	[]
What a brilliant businessman! ..Yes sirree!	[]
I think the POPE shoukd be the next President! Love, compassion, empathy for all Amerucans and immigrants.	[]
In true South African style, he formed a new political party 😂	[]
I don’t trust Elon Musk. Billionaires shouldn’t have that much control. People from working class or middle class backgrounds should lead in politics. They understand the struggles everyday folks face. Capitalism is the playground of the rich, but the government should belong to the people, not serve their games	[]
hes so annoying power hungry idiuot	[]
Isn't he south african? What's it to do with him?	[]
😂😂😂  he was the one who first started the problems.  Now he wants to atart his own party...what a planet	[]
Should take some votes from Republicans, so more likely election of Democrats. Musk is increasingly egotistical --  little ability for judgement remains.	[]
Wish he'd launch himself into the sun.	[]
I bet his drug dealer is rubbing their hands together......	[]
Stick with tech and other ventures Elon. No politics PLEASE!	[]
Hes just now realizing that the conservative right hates clean energy lmaoo.	[]
He is sooo wrong!! When a child doesn’t get his way then throughs a tantrum.  Hope and pray he realizes what he is doing before is too late.	[]
Wow. The world is being ran by kids in men's bodies 😂😂😂😂😂	[]
The same person who said few months ago: "This will be the last election in America if you don't vote for trump"\nThe clown show has no limit, enjoy the comedy.	['What is really hilarious is that some Dems think that Repubs will join his new party and will split the vote of the RNC.  Too funny!', '@DesertGuy69 I know right, republicans are too loyal to The Felon, there’s no way they’d find a new god to worship.', 'US political culture is the same as the political culture of countries on the African continent', 'circus', 'I think Elon said according to what information he had been handled at the time.']
Remember the Elon salute and his love for Putin. Looks like he's trying to do the Kremlin's job.	['Yes, he is a man not to be trusted and they keep forgetting.', "Who are you? Your not American so stop making it worse. It's not funny \\u200bpaulynejoh"]
Still funny to me how people still believe that it actually matters which political party is in power in the usa or uk. Just a smoke screen	["It is *extremely* important which political party is power. Everywhere. Not just in the US or the UK.\\n\\nTake the post-WWI Germany, for instance. If Hitler's party did not get to power, there would not be WWII as we know it. Take Russia, for example. If Putin's party was not in power, there would not be a full-scale war in Ukraine. If you consider today's Britain, the Nigel Farage's party seems to be on its way to dismantle democracy in the UK. And the today's Republican party in the US consists mostly of non-critical supporters of everything and anything that Trump does. It is very similar to a Trump cult. In Hungary, for instance, the party of Viktor Orbán is another example of an authoritarian party which would like to dismantle the democracy not only in Hungary but in the entire EU.\\n\\nSo, to reiterate, it is *extremely* important which political party is in power. Most of them are really trying to help their citizens. But some of them are just vehicles to get power and their leaders would not hesitate to do anything to remain in power. It is very important to distinguish between these kind of political parties and politicians."]
It be easier if he tried to primary Republicans then form a new party. But Elon is an idiot	[]
Ketamin for president!	[]
Rather vote for amy whitehouse 😊	[]
God bless Elon , he is a hero!!! 🎉🎉🎉🎉	[]
Musk is one of the few publics figures I trust. If you don't trust him, name some one you do trust and maybe I get another source for truth.	[]
"A party to rival the Republicans"? Dividi et Impera. Nothing new since the Roman Empire.	['thank you for this cm. today i learnt a new phrase thanks to you.', 'Unus et Collabora.  Nothing new since the early Roman Empire.', "Not really.  And the Republicans won't be joining, since Mark Cuban and Anthony Scaramucci are now expressing interest."]
Is this real?? Is he really fielding candidates????	[]
Shivon and Grimes, God is watching you what you're doing to little X, aka Billy, even though Elon doesn't care. I'm gonna sue you all, including Elon.	[]
Pourquoi pas?	[]
He is going to lose it all before he gets to mid elections for being so djmb	[]
The Monster Raving Loony Party would probably gain some serious traction in the US 😂	[]
https://youtube.com/shorts/POnncjmURvU?si=A2fHxrRUZzKLch31 😂	[]
Who cares 😂😂😂😂😂🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	[]
I will vote for Elon!!	["He can't run for president. But you can vote for his party."]
We're just business venture to all these people....	[]
An immigrant saying he is going to create a new party and being applauded says a lot about the character and personality of Americans.	['Meanwhile Europe let in tens of immigrants in high political positions in their countries and is still flapping their gums about America']
Trump invited this 💩 btw. Thanks sir!	[]
I wonder how much he paid the creative agency to come up with the name?	[]
billionaires at it again	[]
How can he make a new political party if he’s not even American 🇺🇸 😂 … he was born in South African!	['He is an American citizen.', '@mountainstream8351not by birth he ain’t! So doesn’t count!', "@cmedi1514 I think you mean he's not a natural born citizen. He is an American citizen."]
He wins if he supports universal basic income	[]
Sick people, both of them.	[]
The lunatics have taken over the asylum.	[]
Go back to south Africa where you belong! 🤡	[]
this is comedy gold lol	[]
Well, that's just what america needs. Another right wing party.  They've already got two parties owned by isreal. Will musk be different and not be owned by a foreign power, or will he sign up to the racist project too?	["Musk doesn't support Israeli wars. Obviously."]
Musk knows that his only chance at even a little bit of societal redemption is to cost Republicans as many elections as possible over the next 4 years.	[]
People mad about this but not mad about the "Big Beautiful Bill" that got passed speaks volumes lmao Elon created DODGE just to have it be basically undone by Trump and his bill 🤣🤣🤣	[]
Pajac pajaca dopuscil do wladzy, ale dwoch sie na tej drabinie nie zmiesci, no wiec pajacuja dalej!... A gawiedz w smiech!...	[]
I say, go for it!	[]
So your "Washington correspondent" had nothing to add and still spoke for 2 minutes. Thanks BBC.	[]
Its going to fail so bad...	[]
Could you imagine if this was his goal all along. To trick the American right into thinking he is one of them only to turn around and create the Lib Dems of the American right 😂	[]
I don't think it will get very far. And obviously, this 'Elon Party' is purely self-serving.😆	[]
Extreme left propaganda from the BBC who already knows that this is Trump's final four year term in office.	[]
The heartless megalomaniac that laid off countless Americans is now here to save Americans?	[]
elon musk should go back to being a progressive democrat, that would fix a lot of things	['He makes cars that spread COVID']
How does that work? An illegal alien launches a political party?	['He is an American citizen.']
He’ll jump back in line. Welfare Queen needs Space  x funding	[]
Err African American party😅😅😅😅	[]
No republican has a butt like Trump.	[]
That country has reduced itself to a laughing stock on the world stage. Very very sad	[]
Musk really wanted to go to Mars, but Trump may have a much closer destination for him (south Africa)	[]
Because he has the money he would have a better chance if he called it the BTA PARTY.\nBALLS TO AIPAC PARTY.	[]
Pld deport him! 😤	[]
Someone should help supply me with car spare parts so as to feed my family. I will sell and we share the profit	['And “someone” should help save the world while they’re at it 😂']
Is it a far right extremist party? Oh yes of course it is	[]
waiting for Trump to deport this ICE offender called Elon Skum back to South Africa	['Musk is an American citizen.', '\\u200b@mountainstream8351 naturalised, many new comers were also deported, what makes Elon Skum so different, deport Elon Skum back to South Africa']
hahahahahaa	[]
if  Elon Musk was a black South African he will never have such an opportunity in the United States	['True', 'We all know', 'There are millions of black immigrants in the US who came from Africa and are doing better than native born Americans.', 'why? are you racist or somthing']
Republicans dint care about the Americans economy or the poor or middle class , we are staving now , food so high , no snap , no health care , we will , die	[]
BTW, WHY DOES  BBC “INVITE”  AN  INDIAN ORIGIN “NORTH” AMERICAN 🇺🇸 “CORRESPONDENT”  TO GIVE  HIS  GOBBLEDYGOOK “ANALYSIS”⁉️  SURELY YOU  CAN  HAVE  A “WHITE”  SOUTH AFRICAN 🇿🇦  DO A “HONEST” JOB ‼️	[]
Just don't let this person sit on the most powerful throne in the world	["He can't be the president because he is not a Natural Born Citizen. But neither was Obama and that didn't stop him."]
Might be the single best thing he ever did. It’s shifting people view from good vs evil to a system where parties has to differentiate themselves by their policy.	[]
The youth should join him and cause a change in America.	[]
Geeks like Elon are excellent at technology, but they are horrible at socializing. Elon has 3 failed marriages. He has a failed relationship with his daughter. He has a failed relationship with Donald Trump. And now he wants to start a political party???	[]
How can he launch a new party if he's getting evicted?	[]
PS:  AND  BRO 😎  DON’T  WORRY 😉  THE ‘COMMON SENSE’ PRESIDENT OF USA 🇺🇸  DONALD  TRUMP  SUPPORTS  IT ALSO  🙌  A DONE  ✅  DEAL 👍	[]
Elon Musk is a good man. We should hear him out.	[]
Two birds with one stone?	[]
The ones who harm others for their own greed and jealousy, is not welcome to the future.\nTheir karma is unfathomably deep. The higher source energy blocked their entry to the future.\nBe careful who you side with.	[]
The Gotham city party of America 🦇	[]
USA is a dictatorship a person that works for current government then launches his own party who is the same party as the one in power	[]
Democrats trying to destroy America. Typical. Elon just wants a prosperous America.	[]
We have an America party already its called, Independent	[]
Elon Musk is a brilliant name for a Death Metal guitarist. Such a waste.	[]
The Gotham city party of America!	[]
Hey guys.\nDonald Trump and Elon Musk both of them work for Illuminati.\nThey show "conflict" to create "confusion" in your mind.\n\nBe careful.\n\nMost of the so called "World Leaders" sold their souls to the devil.\n\nLife is like a dream.\nBut it is not a dream.\nDream like Reality.\n\nWe must fight against puppet master to receive the New World Order from Heaven.	["By the way, I'm Jesus Christ 2.0."]
Hopefully this will be better. \nYea	[]
Musk is a wealthier version of Trump - business man and narcissist	[]
props for putting 'formed' in quotes\nElon says a lot of stuf but hisf follow-through rate hasn't been particularly good\nhe's always promising bold new projects or time projections that just fizzle out\nwasn't he just saying he was done with politics all together like 20 minutes ago? \nlove to see more chaos in the protofascism scene but we'll see how this goes	[]
Lmfao, it is getting crazier and crazier over there	[]
Deport him!	[]
What could possibly go wrong 🙄🤦🏼 ..	[]
hell nah	[]
He's not even American, a pro electric cars party -  no thanks.	['He is an American citizen.']
BBC one of the dumbest outlets world wide.	[]
Come on Elon ❤❤❤	['\\u200bceoelonmusk-k6w Come on Elon ❤❤']
Taste of his own medicine. Doesn't like it when what he did to others is done to him does he ?	[]
HE IS NOT AN AMERICAN ....HIS CITIZENSHIP WAS OBTAINED FRAUDULENTLY AND HE CANNOT BE PRESIDENT UNLESS HIS BTTBDDY TRUMP TOTALLY SCRAPS THE CONSTITUTION. HE WAS NOT BORN IN THE US!!! TRUMP AND ELON HAVE NOT BROKEN UP...THEY ARE JUST STARTING A NEW SCAM!!! THEY ARE 2 EVIL LOVERS! DEPORT THIS TFKR!	[]
It's called "The Trust Me I'm Not The Devil Party"	[]
A third party or even more parties might be good for America. But come on, we all now that Musk and Trump must be taken of the world stage.	[]
Trump will deport him 😂	[]
He can form as many parties as he wishes. He isn’t US born citizen so as far as I am aware he cannot sit as a president	['Neither was Obama.', '@mountainstream8351 Obama was born in Honolulu which is apart of the US .. a simple check would have told you that.. \\n\\nHonolulu is the capital of Hawaii, which became the 50th U.S. state on August 21, 1959', "@aileronsintowind6835 You missed the boat. A Natural born citizen is someone who is born in the U.S., to TWO AMERICAN PARENTS. Obama's father was Kenyan, and not a U.S. citizen, so Obama was not a NBC.", '@mountainstream8351 so every white American not of Indian descendants can’t be a president.\\n\\nThat’s not how the definitions of natural born works either.\\n\\nBecause if it was Trump couldn’t be a president. \\n\\nHowever just to educate a little more, here is the boat arriving \\n\\nA natural-born citizen is generally someone who automatically becomes a citizen at birth, either by being born within the country\\'s territory (jus soli) or by having at least one parent who is a citizen (jus sanguinis). The specific definition can vary by country, but it often excludes those who become citizens through naturalization processes. In the United States, the term "natural born citizen" is used in the Constitution, particularly regarding presidential eligibility,', '@mountainstream8351 no where does it state that it must be TWO American parents 🤣😂 you just make that assumption up to feed your anti immigrant narrative?']
Mad Hatter Party	[]
Bro.. just get the fuck out of our country already	['He is an American citizen.']
"formed"	[]
Was the founding of the USA the biggest mistake in human history 🤔💥🫨🤯😵👍🆗	[]
The Three Musketeers party	[]
Make it a nationwide party	[]
Ask president putin, trumps darling, you can talk but trump love putin	[]
Putin will advise wayford, these two guys are budies	[]
Money breeds dysfunction. 🤷	[]
He’ll get a 70,000 vote from the white South Africans he moved in	[]
If It is Truly an America Party It WillHave Wide appeal   If it is Elons Version of  Musk Maga It will Die Before Forming !!	[]
https://youtu.be/9YOnw-UCWoE?si=UuX2BWvs0NmAxqdF	[]
When a shepherd rescues a goat from the clutches of a wolf, the goats consider him a hero, but the wolf considers him a dictator.\nThe 16th President of the United States of.\nAmerica: Abraham Lincoln.\n\nThe opinion of the people is everything. With the opinion of the people, nothing fails, and without it, nothing succeeds.\nThe 16th President of the United States.of\n\nAmerica: Abraham Lincol.	[]
I think elon was waiting for this Moment	[]
Trump is losing the plot ~ people are sick and tired of Trump \n\nLet’s see how far Elon can go	['Trump is fine\\nGood leader so far\\nBetter than the previous one', '@marioluigi9599 Trump lied.']
Idk	[]
It can’t be any worse than what we already got.😏	[]
Get that garbage out of here. He's not even American. FOH!\nWe don't support this cocksuckwr here. Hispanics are far more American than this man.	[]
Donald John Trump, since Home Alone, Down the Hall, to the Left, who do you love more, Elon Elona or myself, Davide... I want an answer, or, I am gonna, hide your golfclubs, cuz he paranoid his gold clubs, CIA cannot do anything, they are also scared of me... LOLOLOLOL... Who do you love more, I want an answer, or this is going ON KAREN KEVIN VIDEO on the Internet, yeah, I also know you watch that stuff, LOLOLOLOL...	[]
When you have too much money,  the only thing left to give you a buzz is controlling other people's lives...	["Yup. The final boss in the quest cor sucess is POWER and it's one hell of a drug", "It's something to do with their personalities not just because of richness.", '1% of people are psychopaths', 'Sure thats exactly what Obama said in the last election. "Dont ever give up the power" JUST BEFORE THEY LOST THE ELECTION.', "He's like Cybertruck on fire 🔥🔥🔥🥵"]
America Party??? How original 🙄	[]
The American Party. The last 4 letters mean I CAN. AMER I CAN. The logo should be the EAGLE in the  colors BLUE, RED, WHITE 👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵 1:50	[]
He is disillusioned he will lose. Has he not learnt from the first time: never get into politics if you are a business. You will be destroyed. Even rich individuals get destroyed.	[]
He is disillusioned he will lose. Has he not learnt from the first time: never get into politics if you are a business. You will be destroyed. Even rich individuals get destroyed.	[]
For a smart man he is acting really dumb. We already have enough problems and this Will just make things worse and helps no one. He is a traitor to Maga	[]
He is disillusioned he will lose. Has he not learnt from the first time: never get into politics if you are a business. You will be destroyed. Even rich individuals get destroyed.	[]
If 'The Annual' can be usurped by 'The Yearly', 'The America Party' will likely succeed.	[]
It will be funny when he wines up with 2 black eyes.	[]
Elon Musk should launching America Pie Party for every American.... Donald Trump need blonde woman like BBC news anchor !!! Beautiful!!!!!	[]
An anagram of Tesla springs to mind as a party name!	[]
More like the Billionaire Sociopath Apartheid Racist Party but always good to see the sociopath oligarchs battle it out.	[]
America needs to put corporations in their place and take back control of their country. Stop the lobbyist influence.	[]
I actually AGREE with Elon on this!! Yes, let’s GO!!! A separate party not affiliated with the Democrats or Republicans?! Sign me up!!!! 🎉🎉	['Dumb putah', "Yes it all sounds very well and cute but it's impossible. It is a guaranteed win for the democrats \\n\\nWhy? Because of the voting system. If you split the republican vote between 2 parties, democrats will get overall more votes than either of the other 2 parties, so they win."]
Elon we love you, but stay at what you  are good at.❤❤	[]
What does it matter, we all know AIPAC will get the leash eventually..	[]
This moron will split the Republican vote and Democrats will have a clear shot to both Congress and the White house. I guess we'll be having a Democratic landslide soon lol	[]
This dude is the modern day Ea-Nasir	[]
Something about being gay	[]
