comment,replies,date,user_name
Yes brother  musk Elon❤❤❤❤❤❤,[],2025-07-07T06:39:19Z,@rugumayofrancis8327
the most hated assh0le in the universe wants to flirt people. Perhaps he would with the half of stupid Americans who voted for the other sssh0le.,[],2025-07-07T06:38:38Z,@ianguill803
we do need new party,[],2025-07-07T06:33:51Z,@rajvindersingh612
"He already bought one election, why not try a second? 😂","['Already has: JD Vance is their boy. Groomed at Yale via Palentir (Peter Thiel). They will probably have the next president under control, with or without the 3rd party.']",2025-07-07T06:33:32Z,@obipwn
"Who would actually vote for this clown - oh wait, the Americans already did that",[],2025-07-07T06:31:17Z,@leespiderpod
Elon come back home and stop hosting the Squid Games.,[],2025-07-07T06:24:24Z,@EarthlyMix
Check out this emergency transportation will be easier to watch traffic,[],2025-07-07T06:21:08Z,@luckyAli786raazsecretstar
"OMG, today you happy you make new party ,tomorrow you are not happy you break it. 😮😮😮😮",[],2025-07-07T05:57:13Z,@lewischan4991
Your interest in politics  Wait for  Trump trum  just watch world wide  news then mind u r Bussines  you tube short clip 🙀,[],2025-07-07T05:54:12Z,@luckyAli786raazsecretstar
"Look at how much value goes  down Tesla  they used cars then  fucked up claims insurance  value percent down. Keep the original Copy   BMU  mercdez 
Too much  copy model  U ARE OUT. THEN  Work out another discovery  if not then solid on  it. Tesla  trump  bank account  business I have detailed  True 
Best of luck see u later ✌️",[],2025-07-07T05:50:15Z,@luckyAli786raazsecretstar
"He is basically a wannabe cult leader that has money. He needs to build an island, invite his devotees, and leave the rest of us alone.","[""Actually he's done a lot of recent he's not impressive"", 'A word similar to ""cult"", anyway.', 'Actually  he has \u200b@upturnedblousecollar5811', '\u200b@upturnedblousecollar5811actually thou', ""Hope you aren't his fan anyways nice to meet you 😅""]",2025-07-07T05:42:38Z,@mycatisaudrey
EGO says he wants to save money for tax payers. Hypocrite ! This is the same animal whose pocked billions of tax payers $’s by way of EV incentives to Tesla,[],2025-07-07T05:42:16Z,@samson9724
"BROTHER ELON MUSK IS HIGHLY INTELLIGENT. HE HAS THE ABILITY TO 
TURN NOTHING INTO SOMETHING. I WISH HE COULD HAVE WORKED WITH BROTHER TRUMP. THAT WOULD HAVE BEEN THE BEST. I WISH I WAS AS DRIVEN AS BROTHER ELON MUSK. HIS PARENTS SHOULD BE VERY PROUD OF THEIR BEAUTIFUL BOY.",['Sounds like a cult devotee 😅'],2025-07-07T05:39:27Z,@DONANTONIO-z7i
Will it be the first political party of Mars?😂😂,[],2025-07-07T05:36:46Z,@divyanshukumar3328
Press this magazine father dog u r crazy  u r genius man keept u r  strong blessed u have,[],2025-07-07T05:32:35Z,@luckyAli786raazsecretstar
Good; go get em Elon!!!,[],2025-07-07T05:31:51Z,@KhrystynaBraverman
Having plenty money is one thing and being matured is another thing. Trump is a wise man.,[],2025-07-07T05:29:40Z,@akpeweeroh8942
I STAND MUSK,[],2025-07-07T05:25:23Z,@mrdenm
Musk Whack ‼️ Not qualified ‼️,[],2025-07-07T05:21:21Z,@rongrover3383
Get peter schiff to run america,[],2025-07-07T05:12:40Z,@TinoMutsau
"It's a war of two businessmen some thing did not go well with one , i think Elon wants to fight it politically instead of economically because his opponent is now not only a businessman but also a political figure 😊",[],2025-07-07T05:01:34Z,@braysonshehi599
"Trump: I had a good conversation with Zelensky, but I didn’t like Putin. Trump liked the war criminal who stole power? Trump didn't like the legally elected President Putin? Is Trump completely sick in the head? Is Trump a goner?",[],2025-07-07T04:55:07Z,@aganesavasyan
"Musk legally could never become President though, so what's the point? To start a new party so that a future candidate could potentially become the US President?",[],2025-07-07T04:45:05Z,@zanfear
Trump is TACO (Trump always chickens out),[],2025-07-07T04:40:13Z,@Hero_king_GurU
Mistake,[],2025-07-07T04:40:11Z,@idrisseraj5241
Deport the zebra,[],2025-07-07T04:25:58Z,@Siamak-l8j
I don't trust Elon,[],2025-07-07T04:22:03Z,@GraceEarney-di6vj
Elon needs to go back home he wants electric cars we don't want that,[],2025-07-07T04:20:41Z,@GraceEarney-di6vj
Im still sure elons trolling the democrats,[],2025-07-07T04:20:37Z,@ContentViking
Should focus on making more money..is this the beginning of his down fall?,[],2025-07-07T04:03:31Z,@MrRackenstein
This is the end. My only friend.,[],2025-07-07T04:02:28Z,@proxieddomain
"Despite our dislike for Elon, it's actually good to get votes away from the GOP!",[],2025-07-07T04:02:13Z,@ItsBlessUp
Elon musk is usa president year of 2030.,[],2025-07-07T03:48:07Z,@NgườiSÀIGÒNChợlớn
Trump will cancel midterms.,[],2025-07-07T03:45:44Z,@bobmalone6076
Two narcissistic psychopaths competing with each other’s egos to compensate for their small di*cks,[],2025-07-07T03:45:12Z,@redparallax4442
"A party ""By billionaires, For billionaires""","['They’ve already got that, it’s called “republicans”.', '\u200b@Itoshimi\nBiden wasnt short of ill gotten gains', '\u200bWhats it like to be a mindless empty head that believes in politics ? \nIt must be blissful for you to be devoid of intelligence champ .']",2025-07-07T03:32:30Z,@azrinsani
"The biggest turning point in modern history was elon purchasing twitter.
And if he could leverage that power to get trump elected then he can use that power to gain a foothold for his political party.",[],2025-07-07T03:26:01Z,@simon-orlandosinghai
Why so many Indians in bbc,[],2025-07-07T03:23:36Z,@ethernetify
Great! The nuts jobs and anti vaxxers will have now have a choice between the maga republican party and Elon musk's party!,[],2025-07-07T03:22:07Z,@openboxtherapy1010
Soon elon bhai will launch seperate country on different planet ❤,[],2025-07-07T03:10:15Z,@don-k8
He wont be launching any NASA systems to Mars that for sure 😁,[],2025-07-07T03:09:54Z,@JohnJewel
A South African is going to tell us how to redesign the US government? It was not perfect but it was not chaos everyday until Trump came along. Musk is still a Trump devotee don't be fooled.,[],2025-07-07T03:04:19Z,@gtr4534
Elon musk has underestimated how unpopular he is🤣,[],2025-07-07T02:59:20Z,@leviccas_9294
We don't need another party we need to changes the vote rules so that no party can dominate both houses of Congress. Also get to a government that works for the people not spreading lies and paying off billionaires,[],2025-07-07T02:57:33Z,@gtr4534
Oh Yes.. everyone wants to be the President.. billionaire's club 😮,[],2025-07-07T02:56:27Z,@DavidPereira-wf8uo
In malemas south Africa??,[],2025-07-07T02:53:19Z,@Dermatino
"Mr. Trump is just popular in general in the Republican Party. On the other hand, Mr. Musk is just starting a political party. Moreover, Mr. Trump could face deportation, given that he is the son of immigrants and currently facing 34 criminal charges, which remain on hold due to his position as President of the United States.",[],2025-07-07T02:46:15Z,@market-717
He dead ?,[],2025-07-07T02:38:58Z,@afcbcherries6392
Betrayer. Snake 🐍,[],2025-07-07T02:37:41Z,@ZhengqiXiao
Remind me the Know Nothing Party/ the American party 1850s😅,[],2025-07-07T02:36:24Z,@ZhengqiXiao
🗑,[],2025-07-07T02:32:51Z,@har8397
SHAME ON TRUMP & THE REPUBLICANS!!!!!,[],2025-07-07T02:31:17Z,@annnomura4052
"I am 4 years older than you,Spanish Torres. So,Andy is mine,actually.",[],2025-07-07T02:26:37Z,@박시후-e5s
Billionaires shouldn't be in power,[],2025-07-07T02:24:30Z,@SupportIsraelLGBTQ
"The fist two Parties were ever enemies to each other, but now they are finally best friends as one. Who is the tiny Third? Just beat it!",[],2025-07-07T02:20:52Z,@唐凯-q1e
"PLEASE FOLLOW BIBLICAL SCHOLAR GANDHI, FATHER OF NON VIOLENCE , CREATOR MADE GANDHI TO GIVE FREEDOM TO INDIANS ,AND SHOW THE BIBLICAL GENTILES THE WAY AND PRINCIPLE OF BIBLE, BUT THEY ARE NOT DOING IT, AND  THE RATIO  OF INBORN ABUSIVE PEOPLE , LOOTER, LUNATIC AND JEHADI GANGS, POWER GRABBERS , DRUG GANGS , GREEDY THUGS  IS INCREASING WORLD WIDE 🤣🤣🤣🤣",[],2025-07-07T02:15:29Z,@RJOHN
Lol,[],2025-07-07T02:13:51Z,@myplaylists0
🇺🇸=💩,[],2025-07-07T02:13:26Z,@toddevans5731
"😂😂😂😂😂😂😂 клоуни, що з вами не так!?",[],2025-07-07T02:09:21Z,@IngvarToss
The 1 Musketeer.,[],2025-07-07T02:01:17Z,@michaelbroadley5676
😂😂😂,[],2025-07-07T01:59:36Z,@Layla_r0se
Nazi starting a party 😂,[],2025-07-07T01:58:54Z,@antavikta919
Finally realized that he cannot dictate Trump.,[],2025-07-07T01:57:52Z,@TenthFrameStrike
"""A capitalist is the biggest enemy of other capitalists.""",[],2025-07-07T01:52:02Z,@ArunKumarmauryaji
I know tramp is gambling this is not right this is Americans mistake gonna be 😢,[],2025-07-07T01:49:09Z,@SaeedKhan-t5r9u
Elon musk never gonna be or president of America  I'm sorry theses the truth world is going to wrong direction theses the time ever to control safe world 😭😭😭,[],2025-07-07T01:44:00Z,@SaeedKhan-t5r9u
"I am shocked, flabbergasted, aghast that Elon’s party’s name doesn’t begin with an N and end with an I.",[],2025-07-07T01:37:24Z,@Cappellano
Goooooooo aelon !😂,[],2025-07-07T01:30:04Z,@GregoryHammerstein-i7k
🤡🤡,[],2025-07-07T01:27:33Z,@matyanko
"Elon is dead set on trying to force people into buying his shitty EVs, instead of letting them have a choice…",[],2025-07-07T01:20:26Z,@AaronsFishingAdventures
badhai cha bro lai,[],2025-07-07T01:19:47Z,@kastupNiroula
"If anyone can destroy Trump, it’s musk",[],2025-07-07T01:18:02Z,@northof5085
Should be called The From Bad To Worse Party!😂😂😂😂,[],2025-07-07T01:16:59Z,@longfellow5276
American Party run by a South African apartheid...Give me a break this is laughable.,[],2025-07-07T01:15:10Z,@NIGHTHAWK-8050
elon is a megalomaniac. tesla will suffer because of his obsession with trump.,[],2025-07-07T01:13:00Z,@fucean
Grizzly Adams was so jealous the last time Elon tried for the beard.,"['Thank you very much , I really appreciate your love and support, how are you feeling today?']",2025-07-07T01:10:04Z,@2t713
We will vote.just to break the 2 party.system. it will help Americans immensely,[],2025-07-07T01:06:00Z,@aanshow
"FEC will stop all this nonsense, after all its a King we are dealing with and KIngs seldom like the competition",[],2025-07-07T00:56:56Z,@sicko338
"Is he even a US citizen? And I suppose he will be the Supreme Leader of that party. Well maybe not, there's at least some sort of democratic process for the Iranian one to get elected......",[],2025-07-07T00:56:41Z,@anneeq008
The raving monster loony party is already a thing Elon!,[],2025-07-07T00:47:48Z,@alexgreenwood3868
There's already a fiscally responsible party called the Libertarian party Musk.  Guess you've never heard of them.,[],2025-07-07T00:43:22Z,@whodefan
This is what happens if you give someone unlimited access to drugs.,[],2025-07-07T00:41:32Z,@sowiain713
ISLAMONAZI COMMUNISTS TERRORISTS INVADERS THRU ILLEGAL REFUGEE  MASS MIGRATIONS!,[],2025-07-07T00:40:59Z,@knightofgod2780
Elon Musk is the #1 enemy of the state. He has made Washington DC a mad clown house. It's time to end his oppression games and distractions once and for all. Uplift and/or pray for our president. God bless America! Lets do it! 🇺🇸,[],2025-07-07T00:31:54Z,@char-m3n3q
"Why doesnt Elon take his money and go fix his own country thats politically ripped to shreds? 
Instead of trying to change another country to suit him and his ideology.. DEPORT THE KIENT.. lets see how well SpaceX does operating outta Johannesburg 😂",[],2025-07-07T00:29:32Z,@danrowlands3705
Well… Elon’s gonna be president now at some point. I’m calling it right now.,"['second call', 'That is not possible. Under the current US law, only US-born US citizens are eligible for presidency. Elon Musk was born is South Africa.']",2025-07-07T00:29:13Z,@danielwhyatt3278
Hes gona lose Hes trying to help trump so no other party tries to oppose trump it is eastern politics making fool of general public.seen it before and does work,[],2025-07-07T00:28:35Z,@aftabmiah6406
Make an actual effort BBC.,[],2025-07-07T00:27:14Z,@RaymondMurphy-yh4qj
"I learned what Elon's true character is, a hypocrite, traitor and backstabber that used Trump and his influence to do what he is doing right now & get more power. If you don't see that, you are closing your eyes to common sense.",[],2025-07-07T00:22:52Z,@liliboro5262
Elon Musk joined to Constitution Party👏,[],2025-07-07T00:22:16Z,@Oku1-y7d
😂😂😂😂😂😂go propaganda have some dtinky bone to chew,[],2025-07-07T00:18:45Z,@rodicaionescu3024
Elon in big trouble.This will lead to de citizenship and deportation and the end of Tesla,[],2025-07-07T00:10:49Z,@Nozthedon1
Ellon Should be Deported to Africa.,[],2025-07-07T00:09:31Z,@virginiadeluna877
"Ellon is Crazy,No to Ellon,the Traitor,back stabber.Pres.Trump should not trust him.",[],2025-07-07T00:08:07Z,@virginiadeluna877
"These billionaires think the world is their little monopoly game, God will deal with them👌",[],2025-07-07T00:05:40Z,@boaocean3434
Elon & Donald should team up. Two great men. Forge the way.,[],2025-07-07T00:05:38Z,@NauticalNightmareDeep
This seems like a blues dream.. Divide the reds so they'll never win again..,[],2025-07-07T00:04:16Z,@OhPhilly
No way,[],2025-07-07T00:03:13Z,@zoilavizoso7093
Elon musk is and was a Big Mistake,[],2025-07-06T23:58:51Z,@Star-l9l3v
No independent has ever won and never will elon is a conniving devil not a republican President Trump has made all the right choices except for choosing elon,[],2025-07-06T23:58:27Z,@Star-l9l3v
Something new to waste his time on.,[],2025-07-06T23:57:53Z,@michael_rs
Wants to be president Elon,[],2025-07-06T23:57:46Z,@rveroona1491
President should have never let this traitor in that position or the white house,[],2025-07-06T23:56:45Z,@Star-l9l3v
Elon musk is no match against President Trump or the republican party Republicans are gor the citizens of the US,[],2025-07-06T23:55:23Z,@Star-l9l3v
Elon musk is no match against Vance or Desantis he is too stupid to runn the country and make good sensible choices,[],2025-07-06T23:54:15Z,@Star-l9l3v
Best just to keep the three perhaps.  Anything  that Elon puts his mind to gets done it seems.,[],2025-07-06T23:53:47Z,@kimcissell1905
This arrogant idiot is going to get deported.,[],2025-07-06T23:53:11Z,@gruffydd1000
Elon Musk is no match for President Trump or Vance Vance or Desantis will be the next president unless President Trump can run a third time,[],2025-07-06T23:52:10Z,@Star-l9l3v
Elon musk would not make it would make a terrible president needs to stick to business and quit these childish revengeful attacks against President Trump,[],2025-07-06T23:50:34Z,@Star-l9l3v
True America needs more than two parties.  At least 4 imo.,[],2025-07-06T23:49:49Z,@Lovelyday137
Elon musk is acting stupid made over subsidies the government was giving him mad about the electric car mandate being reversed,[],2025-07-06T23:49:07Z,@Star-l9l3v
"Con—men Trump and musk faking a fight over budget that affords musk billions for mars project,  the fight affords musk to create new party to attract—manipulate democrats  and independents not republicans— democrats win Congress in midterm Election it would be devastating to trump and musk $$$$ and power based goals. This con is obvious yet US media are missing the trump/ musk Con.",[],2025-07-06T23:48:44Z,@angel-i9b1p
President Trump made a mistake by letting elon musk in the white house he used to be and probably still is a democrat socialist l would not vote for him or his party,[],2025-07-06T23:47:55Z,@Star-l9l3v
All you have to do is change his skin color and all  hell breaks loose 😂,[],2025-07-06T23:47:38Z,@BladBlad990
Elon musk party will be a flop,[],2025-07-06T23:46:23Z,@Star-l9l3v
President Trump would have eon without elon musk or his money People voted for President Trump because we knew he would do what he said he would do no wars with Trump,[],2025-07-06T23:45:57Z,@Star-l9l3v
Elon musk is just wasting his money that party will not make it anywhere l think musk wants to be president he will never make it,[],2025-07-06T23:43:54Z,@Star-l9l3v
"The AMERICA Party, so South America? It can’t be North America cuz Mexico and Canada, am I right?",[],2025-07-06T23:42:56Z,@jimdawson9799
Nazi nerd  party.,[],2025-07-06T23:41:44Z,@ivanconnolly7332
Jesus is coming soon!!!!,[],2025-07-06T23:39:06Z,@samueladjeiokoe2797
Ego gone mad.,[],2025-07-06T23:37:39Z,@roybeckerman9253
"Elon is a hypocrite, he should fail alongside Trump",[],2025-07-06T23:37:02Z,@MakuulimelvisAbong
All good until Trump threatens to shut his welfare teet off !!!,[],2025-07-06T23:36:37Z,@karinwallace3031
Few people not already a member of trump's cabinet are less qualified to ground a new party than musk.,[],2025-07-06T23:34:31Z,@t.k.1448
The dems and the republicans are the same. They are both bought and paid for by the exact same donors. Elon wants to change that. It's not a bad thing.,[],2025-07-06T23:30:41Z,@capitalgio
Anything to stay relevant,[],2025-07-06T23:30:16Z,@Booker8991
"We already have ""alternative"" political parties.  There are 55 nationally recognized parties and almost 250 at state levels.  
Libertarian, Green, Constitution, Natural Law, etc.....
We don't need more.  We just need real candidates and to put an end to corrupt campaign financing.  We're in a system where ""other parties"" and ""independent"" candidates can rarely be elected outside of a smaller, local election because only Democrats and Republicans have the money and the national recognition to actually compete at the scale necessarily to win a national election.  And, all due respect to all candidates of all parties (except Trump - who gets none from me) but when we get down to a race of 2 people to the top office in our country, we don't find the 2 best people for the job.  It's all about money and political favors for support, corporate and celebrity backing, and nasty slanderous, backstabbing campaigns run by super PACs.",[],2025-07-06T23:28:42Z,@mtnbiker14
I back Elon musk 💯🇨🇦🇨🇦🇨🇦🇨🇦,[],2025-07-06T23:23:33Z,@Patricia-k3w4q
"Yeah no kings..
It’s up to you whether you choose to be a Muslim or a follower of Noah, Abraham, Moses, Jesus, Muhammad, SAW—
This is the only true religion.
What matters is that you do not associate anything with Allah, and do not cause corruption on the earth.
Do not prevent people from worshiping and seeking the pleasure of Allah.
Pray facing the Sacred Mosque (Al-Masjid Al-Haram), give zakat, always do good, and follow the guidance of the Qur’an.
God willing (InshaaAllah).",[],2025-07-06T23:22:05Z,@AIJANDAZ
Should be AmericaX Party,[],2025-07-06T23:20:13Z,@brendancollin101
"He is not likely to succeed given what he did to America! He is as complicit as those who kisses the orange block's ring!!
The current fatality in the texas flood could be the result of DODGE which he headed!!",[],2025-07-06T23:19:17Z,@loglog58
At first i thought it would be a good idea just because 3 parties are better than 2. But then he said he's a socialist.,[],2025-07-06T23:18:02Z,@coolwater3238
Someone tell Elon to hmu...Imma run against MTG...NO CAP,[],2025-07-06T23:12:24Z,@BrokeCryptoBro
Elon has lost his marbles,[],2025-07-06T23:12:21Z,@Centurio-LegioX-Equestris
Poopy Pants Party!,[],2025-07-06T23:12:05Z,@toddleveck1605
He likes efficiency so why doesn't he just pile up all the cash he is going to put into this party and set light to it ?,[],2025-07-06T23:08:07Z,@publicinrage
The White racist South African lol free those stolen lands .,[],2025-07-06T23:04:05Z,@gdon9899
"yes, I hope the uni party gets voted out for good",[],2025-07-06T23:00:32Z,@graemeanderson9633
"He’s making a big fool of himself, on top of the fool he has already made of himself.","['The only fool is taco .elon musk has more class than the Donald .', 'Americans need to stop blaming the leaders that they elect.']",2025-07-06T22:58:01Z,@Eric-jo8uh
Me and the boys on our way to the votes to choose the lesser of 3 evils this time 😎😎😎,[],2025-07-06T22:49:24Z,@otovent4857
Pray for us all,[],2025-07-06T22:48:12Z,@jgriff2646
Autistic freak,[],2025-07-06T22:46:06Z,@BlueHorseShoe7
Old news in a week.,[],2025-07-06T22:44:46Z,@tonypalermo5796
Good. We need to get rid of the two-party preferred fiasco and widen the competition,[],2025-07-06T22:42:37Z,@sanders7789
Is he going to use the swastika?,[],2025-07-06T22:40:18Z,@carlosviajes
I would not vote!! For musk!!,[],2025-07-06T22:40:02Z,@Pamela0707
"Trump and Musk have roughly 1 brain cell between the two of them and that's being kind. Why on earth would you back a man who's creating a party called ""America First"" but had done nothing but decimate America with his ego and his pathetic little DOGE.",[],2025-07-06T22:39:39Z,@NOVA-lv3te
"Who will be the head of the party? He certainly can't run given that he isn't an American-born citizen. The most likely outcome is that this new party will fall into obscurity, just like every other party outside of the Dem-Republican binary. Won't matter how much money he pours into it. It likely won't make a dent.",[],2025-07-06T22:39:29Z,@Razear
"New political party, 😂 take it out of America!!",[],2025-07-06T22:39:21Z,@Pamela0707
LoL.,[],2025-07-06T22:37:48Z,@urugvajchernamazyj6240
oh yeah because who wouldnt want to follow a man-child who faked online gameplay to impress gamers or something? takes part in an Election and party then when hes doesnt get his way he condems said party he was a part of and does a 180? yeh not the kind of clown anyone should follow,[],2025-07-06T22:35:44Z,@dridda9117
Another lunatic 🤡🤡🤡🤡🤡🤡🤡,[],2025-07-06T22:35:35Z,@sorbets1
"Brilliant! It'll be good for Elon to see in numbers just how unpopular he is 😆


Some are saying this is good because it'll split the Republican vote but I reckon Elons party will be a non event 🤷",[],2025-07-06T22:35:17Z,@TheCJsamson
"He'll do anything to make sure his funding doesn't get stopped 

If musk gets in

A It's goodbye petrol diesel


He'll ram that EV down every ones throat",[],2025-07-06T22:31:44Z,@jdcarsek1557
Don’t buy a junky Tesla,[],2025-07-06T22:28:05Z,@tvted6160
"When launching rockets isn't successful, political parties are always an option",[],2025-07-06T22:25:15Z,@Arayaia
"BBC Protects foreign terrorist, yes they get paid by Israel to protect them",[],2025-07-06T22:23:14Z,@SH-mb9me
Ok,[],2025-07-06T22:21:57Z,@tetedelsur2273
It's  true?.,[],2025-07-06T22:17:22Z,@nancymedina265
Hell ya!,[],2025-07-06T22:15:27Z,@Wonderingrockhounds
Reform USA maybe,[],2025-07-06T22:11:08Z,@lincolncallander6111
South africa party*,[],2025-07-06T22:11:04Z,@xerospacious4024
"He should stay out of the political headaches and do what he does best, create incredible things for our future.",[],2025-07-06T22:10:24Z,@giselle2766
"Wait 😂
A South African neponazibaby launched an ""American Party"" to rival the Republican Party after it failed to do what he paid for...",[],2025-07-06T22:09:39Z,@TheCountrysideMuse
The same ketamine addled Nazi saluter Musk wants to form a new American political party?  Nah.,[],2025-07-06T22:08:18Z,@davidbible1469
What a f****** child,[],2025-07-06T22:06:31Z,@adalbertowalther1010
God bless Elon for splitting the ultra right-wing vote! Gives me hope. 🇨🇦,[],2025-07-06T22:05:12Z,@SonjaMorrison-i7j
"I really don't think people understand what Elon Musk wants to do. They just project themselves at him instead refusing to understand what actually, maybe he genuinely does give a damn.",[],2025-07-06T22:04:54Z,@weepingangel6805
"Sorry i like Elon Musk but all you have to do is look at Germany to find out real quick that this is a very stupid thing to do.
They have 41 aknowladged political parties of wich 5 met the neccessary 5% mark alowing them to have a seat in the government.

And it sucks big time  because everyone of them has a diffrent agenda and very often oppose the good ideas just because the other  party came up with it.

If you want to change the system you have to become a part of the system because true change can only come from within and not by creating new political groups everytime you don't agree with soneting.",[],2025-07-06T22:03:12Z,@BryanWhatley-up8nx
He needs to be deported,[],2025-07-06T22:00:27Z,@Tuttis2521
"The enemy of my enemy, is my friend",[],2025-07-06T21:59:52Z,@gus91340
Maga civil war,[],2025-07-06T21:59:01Z,@gus91340
"Let's wait to see what Elon can do for this country.
I trust him.",[],2025-07-06T21:54:21Z,@jenniferyarmolinsky1381
As an ilegal immigrant how is this even legal or possible ?,[],2025-07-06T21:52:37Z,@terrythomas8482
"What would Elon's agenda be? To remove Social Security, medicaid, medicare, all forms of help for the disabled and elderly? Would this be Eugenics 2.0 digital erasure of the disabled and elderly. Tax the homeless for taking up valuable oxygen and space. Tax all classes but the super wealthy. I have a better plan all laid out. 

THE US CITIZENS CONSUMERS COOPERATIVE PARTY AND TRUST FUND AND ACT OF 2025

TITLE I: PURPOSE AND DECLARATION

Let this be known:
To every investor profiting off human necessity — your reign is over. To every politician who stalled for decades — the people will remember. And to every American who believed nothing could ever change — it just did.

The American people have waited long enough.
While CEOs reward themselves billions, families ration insulin.
While grocery giants report record profits, children skip meals.
While energy conglomerates buy back their own stock, working Americans freeze in winter and bake in summer.
We are not poor. We have been robbed.
And every citizen knows it. Every family scraping by, every veteran in a homeless shelter, every teacher working two jobs. We know who owns this economy, and we know they will not change unless we force it.

This Act is not a request. It is the people's demand, delivered with full constitutional and democratic authority.

TITLE II: ESTABLISHMENT OF THE US CITIZENS COOPERATIVE PARTY AND TRUST FUND (USCCC)

SECTION 201.  Congress shall authorize the immediate establishment of a sovereign, independent, public Trust Fund titled the US Citizens Consumers Cooperative Trust Fund (USCCC).
SECTION 202. MISSION To reclaim the economy of basic human needs from for-profit ownership and convert it into a nonprofit, citizen-owned infrastructure that guarantees:
Living wages for workers
Stable, affordable prices for consumers
Protection from speculation and monopolistic abuse

SECTION 203. TARGET INDUSTRIES: The USCCC would be empowered to acquire, operate, and convert corporations and infrastructure to Non-Profit Entities related to:
Food (farming, processing, retail)
Energy (fuel, electricity, solar, wind, oil & gas)
Healthcare (providers, hospitals, pharmaceutical producers)
Housing (builders, landlords, property developers)
Transportation (logistics, rail, shipping)
Water and utilities (broadband, clean water access)

TITLE III: FUNDING AND CAPITALIZATION

SECTION 301. FEDERAL SEED FUNDING 
Initial capitalization of $250 billion USD, to be appropriated immediately from:
Elimination of corporate subsidies for publicly traded companies
A windfall tax on post-pandemic profits of Fortune 500 companies
Closure of offshore loopholes and tax havens
A 10% levy on CEO compensation over $20 million annually
Transfer of unredeemed COVID stimulus funds held in reserve
SECTION 302. PUBLIC DONATIONS AND BONDS
US citizens may donate tax-deductible contributions to the Trust
Option to purchase Citizen Sovereignty Bonds with a guaranteed inflation hedge return
Matching grants from state and municipal governments
The IRS Collects 4 Trillion from Working US Citizens annually. Possible voluntary one third income tax to be held and allocated toward Trust Fund 

TITLE IV: POWERS AND OPERATIONS
SECTION 401. NEGOTIATED BUYOUTS 
The Fund shall engage in direct negotiation for share buyouts of target corporations, with emphasis on divisions and subsidiaries directly related to public needs.

SECTION 402. NONPROFIT TRANSFORMATION 
All acquired entities shall:
Be transitioned into nonprofit cooperative enterprises
Cap executive compensation at 10x the lowest-paid full-time employee
Offer democratic representation to workers and consumers

SECTION 403. NATIONALIZATION PROTOCOL 
In cases of refusal, obstruction, or bad faith, the USCCC shall be empowered to recommend and execute nationalization under existing eminent domain statutes for essential services.

TITLE V: TRANSPARENCY, GOVERNANCE, AND PROTECTION
SECTION 501. PEOPLE'S OVERSIGHT BOARD
15-person board elected by popular vote every 4 years
No corporate donors, PACs, or lobbyists may participate in elections

SECTION 502. PUBLIC LEDGER
All buyouts, financial reports, and wage ratios will be published quarterly

SECTION 503. LEGAL PROTECTIONS
Assets held by the USCCC may not be sold, transferred, or privatized without a national referendum

TITLE VI: TIMELINE AND ENFORCEMENT
This Act shall go into effect within 30 days of passage
First wave of acquisition targets to be announced within 90 days
USCCC Trust must begin operations within 180 days

This is the end of profit from pain. This is the dawn of public, not private or government power.

SUMMARY: This Trust Fund would only be used to use the Free Market and Capitalist system against those who put high profits over the welfare of the working class and consumer. 
The Bill or Measure would not seek to change the habits of Oligarchs, it would seek to create a separate economy based on Psychologists Maslow's Hierarchy of Needs, including Security, Safety and Self-Actualization. Humans can't self-actualize as long as they are struggling to meet their everyday needs. 

If everyone was prospering, we could see crime go down dramatically. 

Example Corporations to buy and convert to Non-Profit. Using the net profits to raise wages 'above' the norm. Lower cost of living 'below' the norm. 

Food. 
Kroger's $46 Billion""
Albertsons, $24 Billion
Safeway  $9 Billion

Energy. 
PG&E $30 Billion. 

Oil/Gas 
Chevron $256 Billion.

WE would buy or build the following. 
Land, farms, food processing plants, distribution networks, production, manufacturing, of products, including those needed to build homes and other structures, that meet our needs. Including Transportation, Technology, 

This is not Socialism because it would use the same free and fair market, capitalist system Oligarchs use to become wealthy. Instead of wealth going to shareholders, stock brokers and traders who contribute nothing but get a dividend check every third quarter, All Corporations under the Trust Fund would be pulled from the S&P 500 and NASDAQ. Let what happens on Wall Street stay on Wall Street. It will no longer affect the flow of food, goods and services or raise the cost.",[],2025-07-06T21:52:03Z,@davidphillips8919
As if the Republican party isn't good enough to billionaires.,[],2025-07-06T21:50:28Z,@DeNight-b8q
Sorry not gonna work,[],2025-07-06T21:48:45Z,@lewish_1476
"Lol...let him burn more money. Musk has absolutely zero charisma...he's never run or win an election and the last person he backed lost.
What Musk will find out is that Trump represents a movement much larger than a political party.",[],2025-07-06T21:48:30Z,@Eleazer-w3h
Musk👍👍👍👍👍🙏,[],2025-07-06T21:46:30Z,@XiaoBoZhu-n6q
"Is it time to dump Tesla shares... neither Dems or Reps will support him, there will be so much push back...I thought him quiting doge means more focus on Tesla....but it seems like he has double down😅😅",[],2025-07-06T21:46:12Z,@AVoozzzzz
"Get lost musk, the world thinks youre a freak.",[],2025-07-06T21:42:17Z,@MichaelCook84
Isn’t it called The Independent Party?,[],2025-07-06T21:41:31Z,@jaredmotopnw
