comment,replies,date,user_name
Release THE Epstein Files!!!!,[],2025-11-09T15:06:14Z,@robynmoxham4255
"You can tell how pretty and beautiful she must have been with Big Blue Eyes and Angelic blond hair .
And How those Demons used her to slake their evi.... she said the MOST Evil and Vicious Man was Isreali PM Ehud Olmert,who beat her up,and left her bleeding from all orffices.
😡😡😭😭
Nobody in the World deserves what she endured.",[],2025-11-09T15:02:52Z,@Midastrous
RIP Virginia,[],2025-11-09T14:59:07Z,@P51
God bless her soul 💔,[],2025-11-09T14:59:06Z,@FairleySneddz
25:26 Epstein tells Virginia he owns the Palm Beach Police Department that is why he was released in 2008 after being caught,"['☑️', 'Alex Acosta was perverting the course of justice then...he eventually resigned 🤬']",2025-11-09T14:53:20Z,@GnosisInTheVoid
Why Trump no release the Epstein Files if she was at Mar a Lago?,[],2025-11-09T14:49:13Z,@GnosisInTheVoid
"Virginia was silenced. She said,"" The truth will come out."" She knew she was in danger because she knew too much. Justice will prevail. This is so painful to hear, but I am sitting listening to her because I have to. I owe her that respect and honour her courage for speaking up and out.","['I feel the same way about Virginia.', 'Agreed', ""She also said she thought about suicide all the time . . I've never heard her say it except now , through this interview. . I really think she killed herself  and I always thought she was murdered . But now I doubt that. .very sad!"", '\u200b@Mauve77the poor girl lived a life of hell since the age of 7. She never had a break. Even her husband beat her. But there was a point where she said, not in this interview, that she told people she was not suicidal once she had her 3 children. She loved them intensely. Her book made me tear up.', '@Mauve77I agree. I feel like she believed her duties on this earth were fulfilled with Epstein being *dead* and her story, her court statements being filed, and her being a mother, and finally experiencing her new life with her husband and with her book just released. I believe her lifetime of traumas and unbelievable turmoil that her soul had left her body. \n\nThe world has let her down in every way possible, but the very least that we can do is keep her story and her words alive with us for justice not only for her, but for all the victims…']",2025-11-09T14:47:45Z,@Lavender3414
"So, the US Justice Department is in charge.
How convenient!!!",[],2025-11-09T14:44:37Z,@linscrattish2648
HAS ANYONE BUT ME PICKED UP ON HER SPEAKING OF EPSTEIN IN THE PRESENT SENCE...40:26,[],2025-11-09T14:34:55Z,@ronsta2552
"It's sickening how the rich and powerful get away with this stuff ... and they always prey on the most vulnerable, no different than the Catholic priests.",[],2025-11-09T14:33:12Z,@tammyicious
I wish she stayed alive to watch the demons get reprimanded 😮. So sad 🙏🏻😢. I wish she had the strength to run away,[],2025-11-09T14:27:54Z,@lindsay5348
"Virginia was a very courageous woman who unfortunately was fighting a big battle without the support from all wise and kind people around th3 world united as one ..Sadly we can nit bring her back ..She needed to be crowned by the whole world for promoting Love  and wisdom not Fear or ignorance
The world need to learn about the wisdom of human values and everyone specially leaders who are working to genuinely  promote justice and true wellbeing",[],2025-11-09T14:15:34Z,@PreciselyProactive
Why is this 2019 interview only being released now ?  Seems to have been strateigcally deployed now to cause maximum damage instead of being released years ago so that the public could have seen for themselves that she was telling the truth.,[],2025-11-09T14:05:32Z,@penumbra-ic2gm
“….the THOUSANDS of victims…”,[],2025-11-09T14:02:48Z,@MOVIEHORIZON
"Interesting that her father found employment for her, where Ghislaine frequented.",[],2025-11-09T13:58:03Z,@danielaciao1
And no arrest?!,[],2025-11-09T13:52:35Z,@green_light_8806
"As a psychotherapist, I am shocked out of my mind. How could NOBODY help that young girl???!!??","['“Shocked out of your mind???!!!!”….you should be well aware IT HAPPENS EVERY SINGLE DAY to young women and men in this country!!', ""Because she didn't have money, and her parents were complicit in abuse by her father, and irresponsible, and she lives in the US?  \nShe ran away from home from 13yo.  Her mother didn't want her back after she was rescued from her 2nd pedo owner, so put her in juvie.  She escaped and her father agreed to take her in again, and got her a job at MaL All was good for a while.\nBut then Ghislaine found her there.  Which is why there is an age limit for working in such places, though she was on reception not massages."", ""Where do You study????? You don't know NOTHING ABOUT REAL LIFE"", 'How could she agree to recruit new  ""victims of sex trafficking""? \nIn this infamous picture with ""Randy Andy"" Virginia doesn\'t look like a victim. \nShe quite voluntarily accepted the dirty ""Epstein/Maxwell"" rules... having an opportunity to escape it at any time.', ""That's normal for victims. Nobody wants to be involved""]",2025-11-09T13:52:10Z,@lauriehawkes7781
"“They made it seem like ‘this is just how the world works’…”
I’m beginning to think they were 100% correct.",[],2025-11-09T13:49:37Z,@MOVIEHORIZON
I am so sorry for this woman. She is not with us anymore. May she rest in peace. 😢,[],2025-11-09T13:47:00Z,@jessicarc1992
"Virginia was covering up donald trump, she also participated in some of the trafficking herself.",[],2025-11-09T13:43:27Z,@Bohemiangroovey
"Rest in peace, Virginia.",[],2025-11-09T13:43:14Z,@smileymosh
It’s called grooming!!,[],2025-11-09T13:39:48Z,@hazelwalsh3269
I am not sure I buy all of this young ladies story.,[],2025-11-09T13:39:35Z,@BettyMullins
"We have to find such offenders with all means and pray for the sad victims. Breaks my heart. God shall judge those evil persons eternally. They destroy young souls from start, they are scared from the beginning. God have mercy with the victims and give justice",[],2025-11-09T13:35:40Z,@macimaci1088
Aussies still have some actual journos at least,[],2025-11-09T13:33:08Z,@SneakyTots
The interviewer has done a very good job of asking the right questions and listening to Virginia.  Very much different from most interviewers.,[],2025-11-09T13:31:15Z,@gilmilet1
"Wow! and all these encounters occurred within the less than  two years (over 20 years ago)  she was involved with Epstein, not sure much of this adds up,it must be corroborated.",[],2025-11-09T13:21:15Z,@GailClow-b5d
I pray these predators get what they deserve! Justice now!!! Release the files!! Rest in peace beautiful soul❤,[],2025-11-09T13:18:42Z,@tanyaking6746
How come it's only Andrew who's name is out there,[],2025-11-09T13:16:11Z,@mary50-tl7hi
I wish she was still here with us. A wise woman who wanted to bring light and justice to the world. Rest in Peace Virginia.,[],2025-11-09T13:11:50Z,@wheneverthesun
Why didn't Virginia report every person that abused her and the rich men who were at the house and with Ebstein.,[],2025-11-09T13:09:01Z,@maureentittum5472
"Extremely disrespectful for the journalist if you can call her that, to “pry” on the details and getting her to “go back “ to that room.  She’s reliving her trauma infront of you . Also, fear can paralize  you .",[],2025-11-09T13:07:51Z,@alice_psychNP
It’s not just powerful men it’s just men,[],2025-11-09T12:52:07Z,@TheJimspong
They are paying now in 2025 for their sins. Ms Maxwell is in jail.  Epstein was probably murdered. Prince Andrew is no longer a Prince. The many other ordinary people who knew what was going on have yet to pay for turning a blind eye.,[],2025-11-09T12:49:33Z,@NightWarrior-s6b
Why didn't u go to the cops.,"['the cops work for THEM!', 'its a betrayal act that she cant do, and the cops are paid actors.']",2025-11-09T12:46:31Z,@GopinathKrishnamurthy
"This is a great interview. Ms Giuffre was totally convinving on the ordeal she went through. She said she wanted the abusers to be named and shamed, to apologize,  and to go on trial. Many high-powered men were involved as participants, enablers, and protectors of the Epstein-Maxwell trafficking and extortion ring. One of those involved was Epstein's best friend for a decade or more, Donald Trump. He and his confederates in the cabinet,Congress and the courts will keep the Epstein files from ever being released. They may have already been destroyed, or had large portions concealed or redacted. The corruption that Ms Giuffre mentioned in this interview has never ended and is continuing today.",[],2025-11-09T12:45:42Z,@edwardb7811
Virginia does look very happy in the photograph with Prince Andrew although she could of course have been putting on a good front.,"['She may have met him, but she made up the story about having sex with him.']",2025-11-09T12:42:12Z,@NightWarrior-s6b
She is very credible.,[],2025-11-09T12:38:57Z,@abcdee3102
Mossad did this to her,[],2025-11-09T12:37:16Z,@fh1614
"Her story is that of many sexually exploited and trafficked victims. Abusive background, frequently going missing, emotionally absent parents, ""befriended"" by Predators who can smell vulnerability..Use of victims to faciliate and enable the abuse by recruiting other victims is also another common feature of trafficking.  Its the story of many victims. Poor woman. People dont appreciate how damaged these women are. The annoying interviewer pulling faces of disbelief throughout and asking stupid questions like why did you back?  is showing her ignorance.",[],2025-11-09T12:35:22Z,@penumbra-ic2gm
"This beautiful lady is real. I can say God bless however, Lord, ALL these men to come to your wrath.",[],2025-11-09T12:33:46Z,@jovincent1965
When was this filmed?,[],2025-11-09T12:29:56Z,@candiceh6211
Dear Virginia RIP. If there’s no justice in this world it will be at the end of the world! Jesus Christ will judge. Amen 🙏,[],2025-11-09T12:21:39Z,@neizbezna9012
"Joa ist doch immer das gleiche und man muss das nicht machen, wenn man nicht will sorry!

Ich wurde oft zu irgendwas eingeladen essen oder noch schlimmeres mit fremden und bin weggelaufen und hab den gezeigt 🖕🏼 und mir egal, ob ich dann gemobbt werde haha kann ich nur 😂 lachen darüber🖕🏼

Ich suche mir die Leute aus nicht umgekehrt !Macht es auch so !",[],2025-11-09T12:18:55Z,@HannahWachtStellarXx-xXCa8
So sad she passed ! Was this a natural death or suicidal after writing her book!!?,['This is a great video to educate the young women!!'],2025-11-09T12:17:10Z,@deesticco1719
You dearest darling Virginia. God bless you. May we protect your children.,[],2025-11-09T12:15:25Z,@jovincent1965
Ihud Barack was her punishment,[],2025-11-09T12:06:41Z,@fh1614
Naomi Campbell is complicit,[],2025-11-09T12:04:34Z,@fh1614
Poor Virginia / she has gone through hell ... rest in peace now ... once you deal with powerful and rich people U R in trouble. Never sell your body and soul to such people!!!,[],2025-11-09T11:52:22Z,@bettinaannaaumer3632
This is why every school needs to teach sex and relationship education. It will help young people spot abusers before they get in too deep. And that is why it never gets taught. Because the abusers get into power and decide what we should all learn.,[],2025-11-09T11:51:56Z,@fionaholland9191
This is literally the one time she has no fucking reason to lie and thank God people actually believed her instead of calling her insane,[],2025-11-09T11:48:15Z,@superuser8636
Every young person should get psychology lessons on how to spot psychopaths and narcissists. It could have saved so many lives.,[],2025-11-09T11:46:52Z,@fionaholland9191
Poor Virginia... many of us who are groomed as children understand exactly what she is saying. Ghislaine and Epstein are/were evil.,[],2025-11-09T11:45:52Z,@vekkstar
Protect her children now that they k.illed her,[],2025-11-09T11:45:45Z,@fh1614
I pray her children are safe... Horrific evil... I hope justice will prevail... Some day soon,[],2025-11-09T11:40:36Z,@maryjoan4128
❤❤❤bless you Virginia❤❤❤,[],2025-11-09T11:39:47Z,@MargaretDeakin-d6m
At the 29th minute she calls out Naomi Campbell. I would like to hear her response and the response of every person who ever hosted parties where minors were present. Trafficking occurred in front of their eyes.,"['same thing went through my head loking at that picture. she looked like a child', 'Naomi Campbell would rather everyone believe that she is talented and beautiful and that is why she is in the position she is in', 'Naomi owns an island right by Epsteins old house. I believe Joe Biden does as well. Very telling.', '@lukewarmnomore13Joe Biden does not own a home in Florida.']",2025-11-09T11:31:53Z,@sarahhaddad8385
how are the security guards not speaking!!!! Shame in them!!,[],2025-11-09T11:29:37Z,@Judyandthedreams
The rich and powerful always get away with murders...,[],2025-11-09T11:28:52Z,@erroreliminator2.076
Justice for her 😢,[],2025-11-09T11:16:02Z,@fh1614
"scary stuff, glad that first meeting she didn’t outwardly panic. they might have killed her",[],2025-11-09T11:06:42Z,@OlliyAlia
I wish I could have wrapped her up and stopped her from ending her life😥,[],2025-11-09T11:02:33Z,@sassj7417
Where are her parents now? Why did they not jump in and help with the first abuse?,['Her father was the abuser!'],2025-11-09T10:58:39Z,@ZeroTrustbeaver
Americans have failed the world in every possible way but they cannot let this one slide. We need justice and stop allowing the rich and powerful to abuse whomever they like.,"['Are you serious with this crap? The one person she named was BRITISH ROYALTY! This is NOT a purely American issue.', 'Americans really failed the world with Prince Andrew and Ghislaine, right?']",2025-11-09T10:52:29Z,@Maria-EU
😢😢❤,[],2025-11-09T10:41:27Z,@Allsorts6232
"God Bless YOU Virginia, RIP ❤",[],2025-11-09T10:23:58Z,@KathleenNelson-r6f
Unbelievably sad sad sad,[],2025-11-09T10:23:54Z,@FareeaShaik
"Virginia, brave intelligent courageous beautiful human being ❤❤❤rest in peace",[],2025-11-09T10:20:00Z,@iselanava624
You better believe it was all built on corruption from sea to shinning sea!,[],2025-11-09T10:18:58Z,@anthonyhickman75keepinit100
"I truly believe she got murdered, someone didn't want their name to come out.  May rest easy❤❤❤❤",[],2025-11-09T10:15:13Z,@cinderella5053
Where were her parents! Ask yourself that. That is where the problems started.,[],2025-11-09T10:05:31Z,@Superrandomz768
Why she was running from home?,['To get a life?'],2025-11-09T10:05:28Z,@christopheriwaniuk2589
Rest in Peace... Angel,[],2025-11-09T09:59:11Z,@ajunicorn07
"She says everybody abused her, even one of the other girls.",[],2025-11-09T09:48:45Z,@gweilospur5877
Now you are back home in divine love and peace 🙌🏼❤️🙏🏼🌈💫💫💫,[],2025-11-09T09:42:58Z,@jettemerete
When you look into her eyes you see how much her soul was hurt. May she rest in peace. And may her predators and those who didn‘t protect her burn in hell.,[],2025-11-09T09:36:06Z,@Sapere_aude-u3q
"These files will be released.After Trump went to England the King has srtipped his brother of all his royal stuff.Maybe showing the King his brothers people killed her.The best evidence is locked in the southern district of NY,locked away by Comeys daughter, the US attorney.",[],2025-11-09T09:27:38Z,@johnlaboone6063
Tell on your abuser. Release the files. Don't let the bastards bring you down.,[],2025-11-09T09:27:24Z,@zestyexisty
NO ONE IS ASKING WHY IT TOOK 6 YEARS TO RELEASE THIS????!!!! REALLY!?,[],2025-11-09T09:26:20Z,@skynardrocks95
Naomi Campbell's birthday party....seriously?,[],2025-11-09T09:20:00Z,@warpdirection
Now Andrew is just like the rest of us surely he should NOW be forcibly transported to the USA to face the child abuse charges under UK LAW. oR IS HIS BANNISHMENT JUST A JOKE? RIP Virginia.,[],2025-11-09T09:17:26Z,@LEANNEHODGKISS-u7n
"I'm waiting for the body language experts to analyse this interview and give their opinion. That said, I must say that I personally believe her story.",[],2025-11-09T09:10:23Z,@stephencharles1398
These things happen when parents are not parenting their children. Her parents are partly responsible for this,[],2025-11-09T09:05:39Z,@lclungen3611
"I find it ironic that the West tolerates extremist Islamic groups when such groups are actually banned in Muslim countries! Crazy 🤪 
Tolerance is beautiful but it shouldn't be equivalent to idiocy.",[],2025-11-09T09:05:18Z,@JPMx-se8vj
May Jesus give her justice.,[],2025-11-09T09:03:27Z,@pre-born
Can a ybody intervew her parents?,[],2025-11-09T09:02:02Z,@christopheriwaniuk2589
"How is it not obvious to everyone that:

1. Her being recruited from Maralardo wasn’t an accident & she was not the only one
2. Those predators knew about her before she told them anything
3. Her dad knew dang good and well what he was leaving her to when he walked away from that front door

This whole thing is a very clear pipeline & people who are in charge of the US government at the very top were part of the recruiting process. This is so disgusting & unfair. I’m so mad that she went through all of this & she’s gone. RIP Virginia. At least now you can rest.","['Mkultra', 'Project paperclip 📎', '(hormones, the Nazis experimented w hormones)', 'Why is anorexia pushed on young ppl through fashion industry? Everything is connected (Balenciaga scandal) but all fashion companies, all modeling agencies.', 'In her book.. she said her dad sa’d her as well. And he let his friend do stuff to her to.']",2025-11-09T08:54:53Z,@hideem1
"Parent failed her and the rest is history, very sad.",[],2025-11-09T08:53:15Z,@christopheriwaniuk2589
The biggest betrayal is definitely that there was a woman facilitating it. 😥,[],2025-11-09T08:49:55Z,@Rozemarijn97
"29:35 ""Money should not be able to buy you the power to get away with hurting people - and it's NOT normal, I don't care how rich you are. If you have the privilege of being wealthy,  great, fantastic - do something great about it, do something good with you money. I mean how evil do people have to be to just let that happen."" 

RELEASE. THE. FILES. CHILDREN ARE STILL BEING HURT. Ignore the evil of misogyny and victim blaming you might come across on this internet if you are an earnest person watching this with their own scars, wondering if it is all just horrible. We deserve justice. It does NOT have to be this way. What was done to you by someone else is NOT your fault.","['Brain washing and domestic violence have a lot in common for a reason. They try to normalize what we know in our bones is completely not normal. They try to say that this is just the way it is, and they prey on people who were already victimized and desensitized to this violence so that it\'s easier for us to trick ourselves into thinking ""maybe they\'re right"". We buy in to our abuse. We buy in to the idea of what we will get in return, all the big promises left completely unfulfilled while we get used and abused. We have a cadre of abusers in charge of the US at this moment and more abusers taking power across the world. Listen to her story. Listen to her words. LISTEN TO YOUR GUT.']",2025-11-09T08:47:14Z,@zestyexisty
"As a Licensed Clinical Psychologist, I have worked with far too many young girls and women who have suffered severe sexual abuse. It is an epidemic in the United States. It’s devastating and can live on thru lifetime, unfortunately far too many young children both girls and “Boys who underreport,” Will suicide. I have listened to young children tell a parent only to have the parent refuse to believe them, knowing the truth. Thank you so much for speaking out. It seems that now certain branches of our government are trying to hide, deny the reality to protect the perpetrators. What kind of country have we become. Dr. Michael Mullan","['This ist the real worldwide epidemic!', 'Y it was prolific at her time as well', 'You have become exactly the country you already were,  as epstein epstein functioned during many presidencies with the complacency of both political parties.', 'Yes, I have seen many different sexual abuse victims and our systems need to change to be informed and caring...Hard to listen to this too --  these questions and putting this on video and evoking such painful material -- she is being retraumatized.']",2025-11-09T08:44:18Z,@mikemullan9015
"Holy shit for them to tell her that Epstein owned the Palm Beach police department, like she couldn't even go anywhere. 😯",[],2025-11-09T08:44:13Z,@Rozemarijn97
"Virginia Giuffre falsely accused 3 innocent men.
#1 - School Bus Driver: She claimed he slammed into her at 70 MPH & had 4 days to live.
#2 - Ex-Husband: She claimed he gave her the same bruises that she claimed the school bus driver gave her
#3 - Alan Derschowitz: She recanted her accusation & wrote a public apology & claimed that she misremembered",[],2025-11-09T08:43:41Z,@Caleb_Mandrake872
"15:26  That people have said Virginia consented to what was done to her, or even that she participated voluntarily since:
1.) she didn't try to run away  (although there was probably no way she could have escaped!)
AND  
2.) she took money for it 
> MAKES ME ANGRY!
> You don't have to study psychology to realize that there are ways to pressure a young girl into submission even without putting a weapon against her head! Plus she had no idea WHAT they, but especially Maxwell, would put her through.
Have people never heard of kidnapped persons who didn't run away although the doors were unlocked?
One Podcaster is saying that many of us made bad decisions at that age, and didn't even get money for it ... . Therefore Virginia had no right to present herself as a victim!
But the fact that Virginia was given money should make us see how diabolical Maxwell and Epstein acted towards their victims!! Because that was the ultimate trap, as well as a humiliation.",[],2025-11-09T08:36:18Z,@wimmiwimmer7120
I love the way Virginia keep what calm and didn't speak bad about them only said her truth. I wouldn't be able to do that lol.,[],2025-11-09T08:35:28Z,@adrianadiaz4375
Freeee eqstein,[],2025-11-09T08:33:21Z,@WATCHOCCUPATION.101
Why did she not escape,[],2025-11-09T08:20:48Z,@nathaliezalka5706
"Virginia, you poor, poor darling. Always in  our hearts.",[],2025-11-09T08:10:20Z,@wayner9765
I thank God every day that I had a cheeky mother and a solid father. Parents who looked out for us constantly and protected us. Rest in peace dear Virginia. You are with Father God now and the Angels. You did nothing wrong and you will get justice one day.,[],2025-11-09T08:03:05Z,@sharonbayford1706
"The Daddy hand delivered his Beautiful daughter to those Vultures. He wanted so bad to get his hands on that Rich lifestyle he was willing to pimp out his own daughter. Any real father would have questioned what kind of job interview for a young girl is at night, first red flag right there. Poor young lady it seems as though she really didn't have a chance. Her young life beginning with Rapes. RIP Virginia, you deserved so much better !! Every Devil that ever brought harm to her will face a hell they can't buy their way out of.","[""No real parent drops off a 16 year old for an interview and drives off.   You wait outside.  An interview with a 16 year old takes 15 minutes.  There's no resume to speak of.""]",2025-11-09T07:54:25Z,@christinekelly7769
"What an excellent interviewer who knew exactly what questions to ask and how to be both probing and sympathetic.!  It's amazing to me that after such a chaotic upbringing and traumatic adolescence (with presumably little in the way of stable education) that V G could sound so intelligent, articulate and self-assured.",[],2025-11-09T07:54:22Z,@butwhatwouldiknow
Why does the interview lady sound so cold? Like a sterile interview questions...may be show bit of empathy in ur tone.,[],2025-11-09T07:42:12Z,@SS-mx8kq
My heart breaks for Virginia’s family. 💔,[],2025-11-09T07:40:50Z,@26beegee
"28:59 🙁 she looks so little and lost and as a mom, I want to scoop her up and run.",[],2025-11-09T07:35:00Z,@therewillbecatswithgwenhwyfar
"To me she wasn't just a victim. She knew what it was like to be abused but still decided to look for other girls to abuse... She also sold herself in the end to these same people, got a new identity and lives on.. Open your eyes.. nothing is as it seems..",[],2025-11-09T07:33:12Z,@valbonniagabron1910
Rest in peace precious woman.,[],2025-11-09T07:26:01Z,@roxannhanrahan7639
Very simple conclusion. It is a honey trap by Israel to blackmail US and Western leaders. Very effective.,[],2025-11-09T07:20:33Z,@mohamadmansor2751
Where were her parents? School? I’ll never believe she took her own life. Tragic.,[],2025-11-09T07:12:20Z,@hadmacks
Release the Epstein Files! Clearly there IS something there or the govt would not be shut down over them.  We know this is the real reason.,[],2025-11-09T06:59:41Z,@laurenbrillante89
"Finally, it was domestic violence that took her life?",[],2025-11-09T06:52:37Z,@Bandika358
So she is a psychopath as well.,['How???!!!!'],2025-11-09T06:52:23Z,@AndreeaCe
So hurtful and even more so that so many want her to keep quiet about it,[],2025-11-09T06:51:58Z,@justpassingthrough2090
Trafficked to the people run the World 🌎,[],2025-11-09T06:50:52Z,@RoptvashkërdhefshaRoptnvarrhac
Why can't Maxwell get deported to a Sudanese prison right now?,[],2025-11-09T06:49:46Z,@Shakatya
I think Richest killed this woman same as killed Princess Diana:,[],2025-11-09T06:45:20Z,@RoptvashkërdhefshaRoptnvarrhac
The interviewer smiling makes me super uncomfortable.  It puts the lotion on it's skin...,[],2025-11-09T06:45:11Z,@Shakatya
"Meanwhile, maxwell was movied to a ""tennis camp"" where there are no bars...just fences, & where her cellmates are white collar offenders - one of them a ""Housewife of Salt Lake City""!!  Today, CNN released some of her emails where she describes being much happier, with good food, a clean environment, & no fear of violence.  She was transferred to this camp, when her sentence (20 years) disqualifies anyone with more than a ten year sentence from even being considered. Only the highest levels of government could have interfered to make this happen & there is NO question that's she's been promised ""do 3 easy years in the camp, then you'll get a pardon as long as you keep your mouth shut""!   WHO can deny that?    I cannot WAIT for the Epstein files to be released. If there is no wrongdoing, WHY is there this desperate urgency to keep the files secret, or to bribe someone who has been found guilty of trafficking CHILDREN - the youngest 12 y.o.??  If there is ONE person out there who can give a credible answer to any of those questions,  I've beachfront condo in Arizona you may like to buy!!",[],2025-11-09T06:44:04Z,@Portygal406
Her life has been so awful - who are these abusers and why are they being protected? I'm so angry for her and the other girls 🤬 JUSTICE is required!! RIP Virginia ❤,[],2025-11-09T06:19:06Z,@amandabott2279
Every child is vulnerable.,[],2025-11-09T06:15:57Z,@Shakatya
Why is not her father in jail? And the relative that raped her?,['Didnt she say that one of her childhood perpetrators died in jail?'],2025-11-09T06:13:50Z,@anaarango8251
Please call out the abuser help others.,[],2025-11-09T06:13:24Z,@ljmont.8434
"They are ones buying the drugs, because they have the money, Rich are doing most crimes on Planet earth 🌏:",[],2025-11-09T06:13:21Z,@RoptvashkërdhefshaRoptnvarrhac
😮 Great interview! 😢,[],2025-11-09T06:10:00Z,@Ailuro49
God bless her she was raped at first meeting. Really wish she had received justice while on the earth.😢,[],2025-11-09T06:09:10Z,@cheryllynn2583
"As father of three awesome daughters I am so f'ing angry that I can't sit still I would love to have 1/2 hour with the perps that do these kind of things in a locked room. OMG, I hate this so much!",[],2025-11-09T06:08:03Z,@dandavis4469
"I don't like the way Tara Brown conducted this interview. The tone of her questions are not of someone genuinely trying to understand Virginia. She comes across as judgemental questioning Virginia's decisions and choices. Why did you comply? Why did you accept their proposal? Why didn't  you say anything to anyone?  Virginia tried to explain the best that she could her why.  It seems to me that Tara Brown has no knowledge of how the psyche of a young woman who was molested since age 7, doesn't have the capacity to say no or to look for a way out.  I questioned if Virginia really had options. We have seen the response from the authorities when woman have reported being molested by powerful people. Think Harvey Weinstein. It took years before justice was finally served. for both Weinstein and Epstein.","['Perhaps the interviewer was asking those questions to give Virginia a lead to enable her to describe the horrors she endured.  Tara did say to Virginia that she was free to say as much or as little as she was able to.', 'I think she asked those questions since the public is very judgmental and they have a habit of blaming the victims.  Most likely she wanted the world to know the reasons behind it.']",2025-11-09T06:06:41Z,@adriartist11
My heart breaks for everything this beautiful soul endured. 😞🙏🏻,[],2025-11-09T06:06:19Z,@JuliaShalomJordan
"Wealthy elites praying on commoners through a vast conspiracy of vampirism encompassing financial, mental, and physical abuse.",[],2025-11-09T06:05:26Z,@Ed-ty1kr
What names did she mention in those court documents?? Has that been released..,['I was able to find the names on google.  I shared it on my post.  They released some.. not all.'],2025-11-09T06:05:25Z,@misses-xtwice
"She's a common manipulator; life experiences have taught her exactly what to do. 
Even in the photos with the prince, she's full of joy! Later, she used these situations to make millions. I have neither respect nor mercy for her!!",[],2025-11-09T06:02:14Z,@AT-kx6fj
😢,[],2025-11-09T06:00:29Z,@Hakuhiro
Yet nothing will be done. 😂,[],2025-11-09T05:59:49Z,@williamangeles9761
The core,[],2025-11-09T05:55:29Z,@760mom
The questions they're asking are such a nightmare for a trauma survivor. I hope she had a trained professional there to help her through this. Ugh. I can't believe she could even do this interview and these questions. My heart breaks for her.,[],2025-11-09T05:50:06Z,@EstablishGrowOnline
"I’m all for the “ name them, shame them and lock them up.”  Whomever they may be. Expose them all.",[],2025-11-09T05:46:04Z,@gailchristie6629
"So sad, rip Virginia",[],2025-11-09T05:40:57Z,@lisajoe8720
May God have mercy on her soul and reign his  justice on those who abused and silenced her . I am sickened that media focus to her truth has come into sharper attention after her suspicious death,[],2025-11-09T05:39:24Z,@QueenN-Jingalives
"Virginia once said, “If anything happens to me, I did not hurt myself.”",[],2025-11-09T05:35:26Z,@tea4two2fortea
they killed her,[],2025-11-09T05:26:37Z,@mattherr4683
"Prince Andrew is no longer a Prince, and he's been evicted from his Royal mansion. Next step, he should go to jail.","[""I take Andrew's side because he is male like me."", '@davidtheboxer-777 Sociopath', ""@kamw73 Who's the sociopath? Do you even know what the definition of a sociopath is?"", '@davidtheboxer-777  So triggered, but not self aware enough to be better?! LOL.', '@kamw73 Does my above statement imply that I am triggered? I merely asked you a question.']",2025-11-09T05:18:39Z,@EAlmstrom
"I’m f…ing pissed to hear that “ her services” were only worth $200.00?  Young lady, U were clearly taken advantage of and abused by the twisted Epstein and Maxwell duo. I so wish that you had someone who U could go to and rely on to keep you safe and get U out of that nightmare.",[],2025-11-09T05:14:09Z,@gailchristie6629
"""A pal is a wonderful thing. Happy Birthday — and may every day be another wonderful secret.""",[],2025-11-09T05:11:33Z,@ClydeusMaximus
I believe her,[],2025-11-09T05:09:25Z,@marilyn6168
"7:48 I don’t think this is gullible - we are encouraged to believe ‘making it’ can look like this, but that is on purpose, because it benefits the abusers (as we can see) and doesn’t discourage engaging in the ‘real work force’ 

Scams only work because there is an aspect of believability since they are working within a framework that’s been legitimized by other ‘good actors’ (at least not wholly bad actors anyways)

Having been previously abused and traumatized and not yet having worked through it, they were even more at risk of giving benefit to the doubt
Abuse thrives in the benefit of the doubt
And we are traumatized so this can be manipulated further


If this is gullibility, then why didn’t pop pop take pause?


Gullibility puts the onus on us, the community and victims
We are led to believe our world is safe and we are not unreasonable to behave as if that is true
It is the abusers who are unreasonable for being abusers - child sex traffickers at that, the worst of the worst 
What is unreasonable is this was an open secret and a number of well empowered people permitted this to carry on
Because ultimately a number of our well empowered people are those sickos or benefiting from it
What is unreasonable is that we have those people in our community",[],2025-11-09T05:09:14Z,@AB-vd2ub
Who WAS the Prime minister then?? What country? A P.M  is only  a few countries!!,['Israel'],2025-11-09T05:05:44Z,@frankiefrankie8
She was silenced aka taken out,['Of course.  The question is.. who took her out?'],2025-11-09T05:05:40Z,@AwakenYourGreatness7
"Yall just now learninng the Elite are corrupt lol.  Money is the root of all evil and why that chic got in over her head.  Her ex BF has a few tales to tell but it dont jive with the agenda BEING pushed, girl wasnt as innocent as fools make her out to be.😊",[],2025-11-09T05:04:25Z,@buzz5969
"What a strong, beautiful woman. I am sorry for what she went through. May she rest in peace. ❤🎉❤",[],2025-11-09T05:01:20Z,@PatriciaPKHeffernan
🖤,[],2025-11-09T05:01:16Z,@Martina2497wta-e1g
❤❤❤❤,[],2025-11-09T05:00:35Z,@বাংলাকাটুন-20
RIP Virginia ❤,[],2025-11-09T04:58:26Z,@gard3nho3
This man did not experience guilt because he had no empathy,['Just like our current president. And I’m more and more convinced that Clinton is in the Epstein files too.'],2025-11-09T04:47:21Z,@Bewell-Livewell-Heal
You were numb because it happened at a younger age with your Dad and his friend. You were groomed to act this way.,[],2025-11-09T04:45:30Z,@Susan-t9s8u
"Jeff was a supervisor.  Find the managers, directors, and c level.",[],2025-11-09T04:44:50Z,@wishpunk9188
