index,user,timestamp,rating,title,review,review_raw
428,ssweet03,20210208T161451,1,Was Going To Listen,I wanted to start this podcast but seeing everyone call it racist has me moving on to the next. Hopefully they'll take the feedback and do better!,I wanted to start this podcast but seeing everyone call it racist has me moving on to the next. Hopefully they’ll take the feedback and do better!
429,Erin 0913,20210206T130725,1,Racist,This podcast is racist. One sided and exactly what's wrong with society,This podcast is racist. One sided and exactly what’s wrong with society
430,lucid1331,20210108T060526,4,Conveniently Racist And Sexist,"Good podcast with good information. It is paced well and is entertaining. Listening to the episode about the young woman in Cleveland who was in a bar fight. The sex and race of those involved is mentioned and highlighted when it fits the hosts narrative. When it does not, it is passed over very quickly. One example, a female prosecuting attorney was unwilling to drop or lower charges on the female defendant. Not mentioned. When the white male attorney took over, he loaded the charges immediately. His race and sex not highlighted in any way. Very inconsistent to the point that it is noticeable.","Good podcast with good information. It is paced well and is entertaining. Listening to the episode about the young woman in Cleveland who was in a bar fight. The sex and race of those involved is mentioned and highlighted when it fits the hosts narrative. When it does not, it is passed over very quickly. One example, a female prosecuting attorney was unwilling to drop or lower charges on the female defendant. Not mentioned. When the white male attorney took over, he loaded the charges immediately. His race and sex not highlighted in any way. 
Very inconsistent to the point that it is noticeable."
431,equityall,20210205T203620,3,Nice White Parents,The historical review of information about the development of the public school system in The state of New York and city of Brooklyn was enlightening. I don't agree with all of the view points expressed in the piece. I and my children are products of a city and rural public school system that was 50/50 in racial diversity. There were multiple examples of success across the board for all people. I'm not naive to think they came at the same experiences but the same level of public education was offered to all. I was educated in GA and my children in AL.,The historical review of information about the development of the public school system in The state of New York and city of Brooklyn was enlightening.  I don’t agree with all of the view points expressed in the piece. I and my children are products of a city and rural public school system that was 50/50 in racial diversity. There were multiple examples of success across the board for all people.  I’m not naive to think they came at the same experiences but the same level of public education was offered to all.  I was educated in GA and my children in AL.
433,t19801980!,20210204T042438,1,Good Start Ends With Racism.,Season one good. Last season racist.,Season one good. Last season racist.
437,Lisasueann,20210124T045946,1,Racism Goes Both Ways,Season one? Excellent. 2 and 3? Don't waste your time. Season 4? Completely biased and racist. This is one of the worst podcasts (trying so hard to implement white guilt) that I've ever heard. I have no white guilt nor should I. You should be ashamed.,Season one? Excellent. 2 & 3? Don’t waste your time. Season 4? Completely biased and racist. This is one of the worst podcasts (trying so hard to implement white guilt) that I’ve ever heard. I have no white guilt nor should I. You should be ashamed.
441,mmmsophisticatedmama,20210106T001643,1,Quit After Season 1,"Binge season one with a big ole spoon. Take or leave seasons 2 and 3 due to the ""meh"" nature of the stories. Season 4? I won't even listen to racist drivel.",Binge season one with a big ole spoon. Take or leave seasons 2 and 3 due to the “meh” nature of the stories. Season 4? I won’t even listen to racist drivel.
446,Laurikeet,20210101T162837,5,Incisive And Excellent,"I know this school, and she got it right. Every episode covered a different topic, one more fascinating than the next. If you are a liberal white parent who espouses belief in integration and lives in a diverse neighborhood, yet chooses not to send your children to the school on the corner (without even looking at it), you might feel accused of racism. You might be asked to look at yourselves, at your subversion of the school choice movement, at your reasons for choosing the many private schools that opened after your city tried to integrate, aiming directly at your demographic by curating the exact number of students of color with which your child will be surrounded. It might be hard. When you hear the children, parents, and educators whom you worked so hard and payed so much to ensure that your child would never meet, you might think, ""Why, these children are smart, these parents are like me, these teachers know so much about subject matter and pedagogy! Why did I so prioritize avoiding this good experience for my child?"" It may be hard. But it ends with real thinking and points to ways forward. It is honest, fascinating, powerful, and utterly listenable. Finish all episodes.","I know this school, and she got it right. Every episode covered a different topic, one more fascinating than the next. If you are a liberal white parent who espouses belief in integration and lives in a diverse neighborhood, yet chooses not to send your children to the school on the corner (without even looking at it), you might feel accused of racism. You might be asked to look at yourselves, at your subversion of the school choice movement, at your reasons for choosing the many private schools that opened after your city tried to integrate, aiming directly at your demographic by curating the exact number of students of color with which your child will be surrounded. It might be hard. When you hear the children, parents, and educators whom you worked so hard and payed so much to ensure that your child would never meet, you might think, “Why, these children are smart, these parents are like me, these teachers know so much about subject matter and pedagogy! Why did I so prioritize avoiding this good experience for my child?” It may be hard. But it ends with real thinking and points to ways forward. It is honest, fascinating, powerful, and utterly listenable. Finish all episodes."
448,Warlord565956,20210101T185429,1,Crap,This is anti racist woke crap. America does not agree with this.,This is anti racist woke crap. America does not agree with this.
451,Korotai-chan,20201218T100109,5,In Depth Journalism And The Haters,"I was first introduced to Serial shortly after season one aired by a college professor that had turned listening to the podcast (and analyzing it) into an assignment. And I've gotta say, ever since then, the in depth journalism and adept way the story is narrated and structured has always grabbed my attention. I can say all of the seasons are definitely binge worthy. And a note about everyone giving a one star review for this podcast just over the 5 episodes of ""Nice White Parents"", it's most likely that they fulfill that classification and instead of listening and trying to view the world from a different perspective, they'd rather continue to ignore the fact that there is inherent racism in almost every single aspect of U.S. society. Blissful ignorance. Bottom line is, please listen. Educate. And above all else, keep in mind that your perspective on the world isn't the only one, and it's always worth understanding someone else, because that's how we grow.","I was first introduced to Serial shortly after season one aired by a college professor that had turned listening to the podcast (and analyzing it) into an assignment. And I’ve gotta say, ever since then, the in depth journalism and adept way the story is narrated and structured has always grabbed my attention. I can say all of the seasons are definitely binge worthy. 

And a note about everyone giving a one star review for this podcast just over the 5 episodes of “Nice White Parents”, it’s most likely that they fulfill that classification and instead of listening and trying to view the world from a different perspective, they’d rather continue to ignore the fact that there is inherent racism in almost every single aspect of U.S. society. Blissful ignorance. 

Bottom line is, please listen. Educate. And above all else, keep in mind that your perspective on the world isn’t the only one, and it’s always worth understanding someone else, because that’s how we grow."
458,963369,20201215T182028,1,Racists Hiding As Journalists,"The first season started off very interesting. Good attempts at being in depth with facts, but author just uses the facts that support her narrative and dismisses any facts that do not support her thesis of the justice system is wrong. Second season, again, is a interesting and entertaining premise, but the bashing of the justice system is broken and racist keeps getting in the way. Third season doesn't even try to hide the pure abhorrence of white people. A continuation of white people are evil and all other races are held back by no fault of their own. Not a real look at the issues. Just speaks of the facts that support the authors narrative.","The first season started off very interesting.  Good attempts at being in depth with facts, but author just uses the facts that support her narrative and dismisses any facts that do not support her thesis of the justice system is wrong.  Second season, again, is a interesting and entertaining premise, but the bashing of the justice system is broken and racist keeps getting in the way.  Third season doesn't even try to hide the pure abhorrence of white people.  A continuation of white people are evil and all other races are held back by no fault of their own.  Not a real look at the issues.  Just  speaks of the facts that support the authors narrative."
461,teddy66,20201215T041303,1,Typical,"As a liberal, it's exhausting to listen to these bigoted woke leftists reduce immensely complicated issues into simplistic (and racist) solutions. Avoid if your IQ is three digits.","As a liberal, it’s exhausting to listen to these bigoted woke leftists reduce immensely complicated issues into simplistic (and racist) solutions.  Avoid if your IQ is three digits."
468,hispanicwoman,20201205T232358,1,Pushing Anti-Racism,"I loved the first two seasons of serial but pushing the whole ""everyone is racist"" and ""white people are the problem"" is dangerous and disingenuous. Don't recommend.",I loved the first two seasons of serial but pushing the whole “everyone is racist” and “white people are the problem” is dangerous and disingenuous. Don’t recommend.
479,Josh whoa,20201114T041726,1,A Turn For The Worse,"I absolutely loved the first three seasons of this show, however with season four you've lost a listener forever. They're seriously making the case that the problem with inadequate education in certain areas is the fault of and I quote ""white parents"". They went full ""woke"" with this one guys. They live in an echo chamber where racism is the causation behind every issue in America.","I absolutely loved the first three seasons of this show, however with season four you’ve lost a listener forever. They’re seriously making the case that the problem with inadequate education in certain areas is the fault of and I quote “white parents”. They went full “woke” with this one guys. They live in an echo chamber where racism is the causation behind every issue in America."
490,All the g00d nicknames taken,20201029T151451,3,Nice White Parents Review,"Pros: The style of discussion is engaging and it is well researched. Tracing the history of one school district certainly allows one to see trends in behavior over time. This is a great in-depth examination. As someone who lives in a more rural area, learning about a city school system is fascinating since it is so different than how schools in my area are organized. Cons: Too often, the author tries to over-generalize, arguing that the problems of the NYC school system are problems everywhere with little proof. However, sometimes she does state the NYC is unique in being the most segregated school system in America (Ep 5), therefore occasionally demonstrating that some of these problems are unique to this type of school system. She leaves some threads unexplored; why is there a correlation between liberalism and segregation in schools? She mentions this, but only in passing. Like all podcasts, this one is biased towards the author's beliefs (everything is fault of nice white parents), but it does give a great window into the elite liberal view of public schools. Overall: The podcast was good for what it is - an examination of problems in one school system. It's overall applicability to the nation as a whole is limited, despite the author's best attempts to make it so. Fascinating entertainment, and worth discussing, but not profound - unless you're someone who is shocked that wealthy, liberal parents might try to stack the deck in favor of themselves.","Pros: The style of discussion is engaging and it is well researched. Tracing the history of one school district certainly allows one to see trends in behavior over time. This is a great in-depth examination. As someone who lives in a more rural area, learning about a city school system is fascinating since it is so different than how schools in my area are organized.

Cons: Too often, the author tries to over-generalize, arguing that the problems of the NYC school system are problems everywhere with little proof. However, sometimes she does state the NYC is unique in being the most segregated school system in America (Ep 5), therefore occasionally demonstrating that some of these problems are unique to this type of school system. She leaves some threads unexplored; why is there a correlation between liberalism and segregation in schools? She mentions this, but only in passing. Like all podcasts, this one is biased towards the author’s beliefs (everything is fault of nice white parents), but it does give a great window into the elite liberal view of public schools. 

Overall: The podcast was good for what it is - an examination of problems in one school system. It’s overall applicability to the nation as a whole is limited, despite the author’s best attempts to make it so. Fascinating entertainment, and worth discussing, but not profound - unless you’re someone who is shocked that wealthy, liberal parents might try to stack the deck in favor of themselves."
500,fiddler571,20201013T215353,4,Very Informative,"So I really love these podcasts. I always learn so much and it is very evident that a lot of thought and effort goes into them. I think though, that as an educated yet poor white male, I have a different takeaway from this research that makes me resent it in some ways. What I noticed is that there are different cultures that all have different beliefs for what was important, but I believe that many of the issues raised here were due to financial inequalities and not racial biases. Nobody in power listens to poor people because it seems as if they don't have power to give. That goes for all of us poor white families who live in these same neighborhoods that you talk about here. When a thousand rich families move to an area it sways everyone's access that isn't because of color but because of money. Am I wrong for seeing this in my own circumstances and relating it to this podcast?","So I really love these podcasts. I always learn so much and it is very evident that a lot of thought and effort goes into them. I think though, that as an educated yet poor white male, I have a different takeaway from this research that makes me resent it in some ways. What I noticed is that there are different cultures that all have different beliefs for what was important, but I believe that many of the issues raised here were due to financial inequalities and not racial biases. Nobody in power listens to poor people because it seems as if they don’t have power to give. That goes for all of us poor white families who live in these same neighborhoods that you talk about here. When a thousand rich families move to an area it sways everyone’s access that isn’t because of color but because of money. Am I wrong for seeing this in my own circumstances and relating it to this podcast?"
513,ECFS1234,20201007T212024,1,Same Voice Same Problem,"Literally every time I listen to a podcast made by serial about race and justice - it's a nightmare. Being a journalist does not erase your bias- identifying your race at the beginning does not make your voice objective, and it's the same thing every time. Innocent white lady who's just trying to understand what's going on; forcing POC to nicely explain racism 101. The condescension in her voice when she's referring to the equity team that came to the school to talk about the work of identifying implicit bias, is disgusting. Addressing racism IS work. Equity IS work. You need to understand how YOU benefit from the system to tell the story properly. Just because you know you're white doesn't mean you understand race and racism in the United States. PLEASE HIRE OTHER PEOPLE TO TELL THESE STORIES or EDUCATE YOURSELF ABOUT RACE. PERIOD.","Literally every time I listen to a podcast made by serial about race and justice - it’s a nightmare. 

Being a journalist does not erase your bias- identifying your race at the beginning does not make your voice objective, and it’s the same thing every time. Innocent white lady who’s just trying to understand what’s going on; forcing POC to nicely explain racism 101. 

The condescension in her voice when she’s referring to the equity team that came to the school to talk about the work of identifying implicit bias, is disgusting. Addressing racism IS work. Equity IS work. You need to understand how YOU benefit from the system to tell the story properly. Just because you know you’re white doesn’t mean you understand race and racism in the United States. 

PLEASE HIRE OTHER PEOPLE TO TELL THESE STORIES or EDUCATE YOURSELF ABOUT RACE. PERIOD."
514,Missphil,20201007T185442,5,Really Enjoyable,"I loved listening to Nice White parents.. very informative for me as a white mom of biracial preschoolers. The point is that we must come together for the greater good of all children, not just of our own.","I loved listening to Nice White parents.. very informative for me as a white mom of biracial preschoolers. The point is that we must come together for the greater good of all children, not just of our own."
520,JulliG,20200928T003119,5,Seasons 1-3 Were Great,"I really love Sarah Koenig and the first several seasons. It was a bad choice to add the Nice White Parents podcast to the lineup. I found the information to be interesting but I didn't find it to be fairly assessed. For example, it seems to demonize the parents who wrote in support of integration but didn't send their kids to that school. There was no justification of the school not opening for 5 years after the letters were written or that these parents all seemed to be interested in giving their child the best education available while wanting to support integration. The last episode also talked a great deal about how nothing changes unless white parents raise the issue. While that may be true it may also be said that nothing changes unless the majority of people are concerned. As a white person I have no problem with bringing to light the dramatic injustices that have happened as a result of racial inequality. I just don't think this story was told fairly or without bias as I have come to expect from Serial. Still giving 5 stars though because the actual podcast is excellent and I support the risk that was taken to promote this series here.","I really love Sarah Koenig & the first several seasons. It was a bad choice to add the Nice White Parents podcast to the lineup. I found the information to be interesting but I didn’t find it to be fairly assessed. For example, it seems to demonize the parents who wrote in support of integration but didn’t send their kids to that school. There was no justification of the school not opening for 5 years after the letters were written or that these parents all seemed to be interested in giving their child the best education available while wanting to support integration. The last episode also talked a great deal about how nothing changes unless white parents raise the issue. While that may be true it may also be said that nothing changes unless the majority of people are concerned. As a white person I have no problem with bringing to light the dramatic injustices that have happened as a result of racial inequality. I just don’t think this story was told fairly or without bias as I have come to expect from Serial. Still giving 5 stars though because the actual podcast is excellent & I support the risk that was taken to promote this series here."
522,Shqipetare21,20200923T111909,5,The 1-Stars Are The Problem,"The fragile ppl (white ppl) giving 1 stars are the ones who don't want to take responsibility for their privilege and actually eliminate racism. They profit from it so they have no interest in change. Great 3rd season with lessons taught. But, as you can see from some of their names, some ppl are a lost cause.","The fragile ppl (white ppl) giving 1 stars are the ones who don’t want to take responsibility for their privilege and actually eliminate racism. They profit from it so they have no interest in change. 

Great 3rd season with lessons taught. But, as you can see from some of their names, some ppl are a lost cause."
529,JudeandJess,20200915T150335,5,Uncomfortable,"This subject makes a lot of people uncomfortable, including myself. The comments show people will run back to the same arguments over and over again, which is why this country is still where it is. The podcast is older so the term systemic racism isn't as popular yet. The message is clear. Children do not have equal opportunity. Parents that have time to petition or have their staff petition for their children, are not the norm. Children that misbehave one year should not suffer for the rest of their school career. The author is right, you can't measure nice! And you can't punish kids because both parents have to work or they can't afford a French tutor and so on. I would listen, with an open mind. Is it going to attack you personally? Yes. You'll be ok though. This author isn't solving anything but telling a story and an outcome, which we all can take lessons from. So get over yourself and grow.","This subject makes a lot of people uncomfortable, including myself. The comments show people will run back to the same arguments over and over again, which is why this country is still where it is. The podcast is older so the term systemic racism isn’t as popular yet. The message is clear. Children do not have equal opportunity. Parents that have time to petition or have their staff petition for their children, are not the norm. Children that misbehave one year should not suffer for the rest of their school career. The author is right, you can’t measure nice! And you can’t punish kids because both parents have to work or they can’t afford a French tutor and so on. 

I would listen, with an open mind. Is it going to attack you personally? Yes. You’ll be ok though. This author isn’t solving anything but telling a story and an outcome, which we all can take lessons from. So get over yourself and grow."
531,frissjan,20200918T025244,3,Loved This Podcast Until This Season,"LOVED this podcast until ""Nice White Parents."" What a dreary deamonization of hard-working, well-meaning parents who are white. Such an incredibly obvious slant from the very first episode of the season. It's true that Racism is real in our country. It needs to end, but trashing white people and mocking ""Karens"" is an ineffective approach that only furthers the divide.","LOVED this podcast until “Nice White Parents.” What a dreary deamonization of hard-working,  well-meaning parents who are white. Such an incredibly obvious slant from the very first episode of the season. It’s true that Racism is real in our country. It needs to end, but trashing white people and mocking “Karens” is an ineffective approach that only furthers the divide."
533,SierraJoyH,20200916T041810,2,Disappointed,"I've enjoyed all the seasons thus far and learned from it but this new season is entirely race focused for no good reason. They focus of the season is to ""expose"" or more like put down members of one race. If that isn't racist, then nothing is. The problems you may be seeing don't need to be framed as a race issue. There's a lot of other factors in human behavior so looking at everything through such a narrow, race-colored lens is ridiculous and distorted. Thanks, but no thanks this season.","I’ve enjoyed all the seasons thus far and learned from it but this new season is entirely race focused for no good reason. They focus of the season is to “expose” or more like put down members of one race. If that isn’t racist, then nothing is. The problems you may be seeing don’t need to be framed as a race issue. There’s a lot of other factors in human behavior so looking at everything through such a narrow, race-colored lens is ridiculous and distorted. Thanks, but no thanks this season."
535,JackieSola,20200914T030406,5,Best Season Yet!,"I absolutely loved this season on Nice White Parents. To the white people out there who think calling out white privilege, structural racism and inequity is divisive, you are part of the problem. How convenient of you to ignore and fail to see issues that doesn't affect you. The fact that you don't see a problem doesn't mean it doesn't exist.","I absolutely loved this season on Nice White Parents. To the white people out there who think calling out white privilege, structural racism and inequity is divisive, you are part of the problem. How convenient of you to ignore and fail to see issues that doesn’t affect you. The fact that you don’t see a problem doesn’t mean it doesn’t exist."
536,sleeping jake,20200912T044235,5,The Reviews Are As Interesting As The Show,"The comments to this podcast just demonstrate how incredibly sad our country is and how much suffering people must continue to endure for a conscious unwillingness to reconcile, repudiate, and repair our ancestors racist and oppressive past. The shrill and negative comments just show the fear we white people have of admitting our own privilege and that someday they could lose it. Anger as demonstrated in these reviews, is simply fear turned inside out. Thank you for bringing this subject to light and giving us parents more to process and a chance to keep working on exerting our privilege less and listening more.","The comments to this podcast just demonstrate how incredibly sad our country is and how much suffering people must continue to endure for a conscious unwillingness to reconcile, repudiate, and repair our ancestors racist and oppressive past.  The shrill and negative comments just show the fear we white people have of admitting our own privilege and that someday they could lose it. Anger as demonstrated in these reviews, is simply fear turned inside out. Thank you for bringing this  subject to light and giving us parents more to process and a chance to keep working on exerting our privilege less and listening more."
538,3rd,20200911T223646,5,White Male Here Who Enjoyed The Podcast,"What out for all the reviews from white folks who are triggered by being challenged. It's difficult to accept that when some white folks think we're helping, we're actually not. And sometimes....wait for it...white people are actually wrong. I'm a white male so I'm speaking to myself as much as I'm speaking to all the people who gave this a 1-star because ""there's just no pleasing anyone,"" or because ""white people experience racism too."" Haha","What out for all the reviews from white folks who are triggered by being challenged. It’s difficult to accept that when some white folks think we’re helping, we’re actually not. And sometimes....wait for it...white people are actually wrong. I’m a white male so I’m speaking to myself as much as I’m speaking to all the people  who gave this a 1-star because “there’s just no pleasing anyone,” or because “white people experience racism too.” Haha"
539,Readnwright,20200910T131108,1,Biased And Pushing Racial Stereotypes,"Seems journalist went into episodes with bias. What about kids? Isn't some assistance, support, and advanced curriculum better than no assistance. Let no good deeds go unpunished. Not all nice white parents fit stereotype of ultra rich, lavish upper East side New Yorkers. I stopped listening after Episode 1 as I found the journalism very divisive and biased. Seems many of parents on both sides needed to realize it was not about them as patents but opportunities for the students.","Seems journalist went into episodes with bias. What about kids?  Isn’t some assistance, support, and advanced curriculum better than no assistance. Let no good deeds go unpunished. Not all nice white parents fit stereotype of ultra rich, lavish upper East side New Yorkers. I stopped listening after Episode 1 as I found the journalism very divisive and biased.  Seems many of parents on both sides needed to realize it was not about them as patents but opportunities for the students."
541,Trump4lyfe,20200910T035816,1,To Everyone Calling It Racist:,Don't you people remember it's impossible for white people to experience racism since they've never been oppressed?! This new season is almost as retarded as that ideology.,Don’t you people remember it’s impossible for white people to experience racism since they’ve never been oppressed?! This new season is almost as retarded as that ideology.
542,JS Draws,20200909T221848,1,There'S No Pleasing People,"Trying to listen to Nice White Parents with an open mind. But after a few episodes it's obvious that there's just no pleasing people. We can all agree we don't want segregated schools. We don't want some kids getting a worse education than others. But when white kids/parents moved into this school and created diversity, and had a different way of doing things, they were admittedly unwanted. I agree the fundraising gala seemed extravagant but at the end of the day it raised money for the kids so who cares? Just because it's not the way you do things? Why is everyone so mad about what everyone else is doing? That parent (Rob I think was his name) had connections and know-how with fundraising and he brought the benefits to this school. What is the problem. Then the teacher you tried to paint as racist for sending her kids to a different school to get away from what she described as disruptive students. She said nothing of race. If the kids happened to be Latino or black, how is that her fault? Maybe if their parents taught them how to behave respectfully there wouldn't have been an issue. Then I thought I'd try to listen for 5 more minutes and you go into the ""gifted"" program. Oohhhh my god. You literally said the white kids are performing better than the other kids at the school. But then you imply that the gifted program is unfair because most of these kids are white and are there BECAUSE they're white. Do they get no credit for their merit? Why is this ongoing narrative so one-sided? WHY are the white kids doing better? Do they have better support in the home? Do their parents work more with them after school? You like to say you're pro-diversity and believe in ""inclusion"" of everyone, but really you have all the biases you're claiming that white people have.","Trying to listen to Nice White Parents with an open mind. But after a few episodes it’s obvious that there’s just no pleasing people. 

We can all agree we don’t want segregated schools. We don’t want some kids getting a worse education than others. 

But when white kids/parents moved into this school and created diversity, and had a different way of doing things, they were admittedly unwanted. I agree the fundraising gala seemed extravagant but at the end of the day it raised money for the kids so who cares? Just because it’s not the way you do things? Why is everyone so mad about what everyone else is doing? That parent (Rob I think was his name) had connections and know-how with fundraising and he brought the benefits to this school. What is the problem. 

Then the teacher you tried to paint as racist for sending her kids to a different school to get away from what she described as disruptive students. She said nothing of race. If the kids happened to be Latino or black, how is that her fault? Maybe if their parents taught them how to behave respectfully there wouldn’t have been an issue.

Then I thought I’d try to listen for 5 more minutes and you go into the “gifted” program. Oohhhh my god. You literally said the white kids are performing better than the other kids at the school. But then you imply that the gifted program is unfair because most of these kids are white and are there BECAUSE they’re white. Do they get no credit for their merit? Why is this ongoing narrative so one-sided??? WHY are the white kids doing better? Do they have better support in the home? Do their parents work more with them after school?

You like to say you’re pro-diversity and believe in “inclusion” of everyone, but really you have all the biases you’re claiming that white people have."
544,SilverDollar007,20200907T172905,1,"""Nice White Woke Writers""","That's what this series should be called. I made it through three episodes but grew tired of the racist bias toward white people. These liberal white woke writers insist on blaming everything on white people. When does personal responsibility come into play? Many people choose to maintain their low standards and resent it when others come in with higher expectations. Why is it that the ones who constantly point out a person's race also happen to be those on the left? When will they stop pointing out differences and instead focus on the commonalities and ideals that unite us? When it stops being profitable for them. The media continue their work to divide this country along racist lines. What happened to considering a person's character before their color? I predict it will soon backfire. Check out Freedom, Georgia to see how black people are segregating themselves from white people so they can feel ""safe"". And they are promoting this as a solution to black people all around the country. Will the woke white people try to infiltrate the black self-segregation areas? This could get interesting. Unsubscribed.","That’s what this series should be called. I made it through three episodes but grew tired of the racist bias toward white people. These liberal white woke writers insist on blaming everything on white people. When does personal responsibility come into play? Many people choose to maintain their low standards and resent it when others come in with higher expectations. 

Why is it that the ones who constantly point out a person’s race also happen to be those on the left? When will they stop pointing out differences and instead focus on the commonalities and ideals that unite us? When it stops being profitable for them. The media continue their work to divide this country along racist lines. What happened to considering a person’s character before their color? I predict it will soon backfire. Check out Freedom, Georgia to see how black people are segregating themselves from white people so they can feel “safe”.  And they are promoting this as a solution to black people all around the country. Will the woke white people try to infiltrate the black self-segregation areas? This could get interesting. 

Unsubscribed."
562,garshnarwhal,20200829T142554,1,Biased,"The first episode is irresponsible and I am not compelled to listen to the rest. The school was in danger of closing so they tried heavily to recruit more neighborhood kids to the school, which were well to do white kids. They were successful in large part due to one man taking an interest and organizing the community to enroll an influx of new kids. This man also raised tens of thousands of dollars for the school and started a French language immersion program with the principal's full blessing. Now the school is doing well and it is much more diverse. Diversity is supposed to be great for learning and creativity. Sounds great right? First of all, unless there is no choice, no one of any race wants their kid to be one of only a few in a race/class in a school. That is why, in fact, so many at the school were uncomfortable with the integration of whites into the school. But the reporter takes sides here. This reporter gives a megaphone to a few people in the school who are both resistant to change and power hungry. They are mad that many of the donations are made into a foundation that takes away their control of how to spend it and keeps the donor intent. They had no interest in fundraising to start with. Why don't they keep doing their lackluster job of raising funds since they were so happy with the $2k a year they were raising. They are also mad that the principal did not insist on a language immersion of languages many of the children already spoke. Let me ask you what would the kids be learning then? Why does the reporter talk to these couple people on the PTA so many times more than the other side? She is trying to justify their inflexibility and anger. But she does not succeed. Why would you assume that the non-white kids would not want to learn French or benefit from the programs and funds raised for the school by these white parents? Maybe this first generation of inflexible kids won't but I assure you the next set of classes would begin to matriculate in. Very shortsighted observations here. I am a liberal leaning person but I just can't see how the developments at this school can be seen as anything other than a good thing. Maybe not perfect, but certainly not deserving of a serial podcast to call them out as racists when they are trying their best to integrate and improve this school. They could have just left their kids in private school. I would love to see more schools in my area have so much community support and new ideas.","The first episode is irresponsible and I am not compelled to listen to the rest. The school was in danger of closing so they tried heavily to recruit more neighborhood kids to the school, which were well to do white kids. They were successful in large part due to one man taking an interest and organizing the community to enroll an influx of new kids.  
This man also raised tens of thousands of dollars for the school and started a French language immersion program with the principal’s full blessing. Now the school is doing well and it is much more diverse. Diversity is supposed to be great for learning and creativity. Sounds great right?

First of all, unless there is no choice, no one of any race wants their kid to be one of only a few in a race/class in a school. That is why, in fact, so many at the school were uncomfortable with the integration of whites into the school. But the reporter takes sides here. 

This reporter gives a megaphone to a few people in the school who are both resistant to change and power hungry. They are mad that many of the donations are made into a foundation that takes away their control of how to spend it and keeps the donor intent. They had no interest in fundraising to start with. Why don’t they keep doing their lackluster job of raising funds since they were so happy with the $2k a year they were raising. They are also mad that the principal did not insist on a language immersion of languages many of the children already spoke. Let me ask you what would the kids be learning then? Why does the reporter talk to these couple people on the PTA so many times more than the other side? She is trying to justify their inflexibility and anger. But she does not succeed. 

Why would you assume that the non-white kids would not want to learn French or benefit from the programs and funds raised for the school by these white parents?  Maybe this first generation of inflexible kids won’t but I assure you the next set of classes would begin to matriculate in. Very shortsighted observations here. 

I am a liberal leaning person but I just can’t see how the developments at this school can be seen as anything other than a good thing. Maybe not perfect, but certainly not deserving of a serial podcast to call them out as racists when they are trying their best to integrate and improve this school. They could have just left their kids in private school. I would love to see more schools in my area have so much community support and new ideas."
566,Phifediggy,20200827T231608,1,Please Stop.,"Nice white parents is yet again another way to promote racism, create differences between people because of color, and push division between us all. Please. Please. Please. Stop. Stop, promoting hatred. There are so many other positive things you could be doing and saying to encourage togetherness. Don't be part of the problem, be part of the solution.","Nice white parents is yet again another way to promote racism, create differences between people because of color, and push division between us all. Please. Please. Please. Stop. Stop, promoting hatred. There are so many other positive things you could be doing and saying to encourage togetherness. Don’t be part of the problem, be part of the solution."
567,N. Po.,20200827T222826,5,"Native Ny-Er, Former Teacher","I've listened to the prior seasons of serial and am equally impressed with NWP. It's a deep dive into the politics of race and class that play out alongside bureaucracy and red tape in one Brooklyn public school. NWP does a great job of using this as a microcosm for the City as a whole, making reference to other schools along the way, examining the motivations of parents, school administrators and city bureaucrats in their decisions. I think if you listen to the first episode here and your reaction is ""ughhhh more about race and more ""anti-whiteness"" you're missing an important facet of functioning adulthood: the ability to engage in self-examination and the ability to consider the perspectives of people who are different from you. This podcast isn't about ""white guilt"" it's about acknowledging that many of the systems we rely on to help create equity in this country (education) are plagued by the same institutionalized racism that prevents them from effectively doing so. In order for meaningful equity to be created we (white people) have to be more self-reflective and deliberate in our decisions and actions, however well-intentioned. We need to act like, as Glennon Doyle would say, ""there's no such thing as other people's children."" Ignore the trolls who've posted negative reviews. Open your mind and just LISTEN.","I’ve listened to the prior seasons of serial and am equally impressed with NWP. It’s a deep dive into the politics of race and class that play out alongside bureaucracy and red tape in one Brooklyn public school. NWP does a great job of using this as a microcosm for the City as a whole, making reference to other schools along the way, examining the motivations of parents, school administrators and city bureaucrats in their decisions. I think if you listen to the first episode here and your reaction is “ughhhh more about race and more “anti-whiteness” you’re missing an important facet of functioning adulthood: the ability to engage in self-examination and the ability to consider the perspectives of people who are different from you. This podcast isn’t about “white guilt” it’s about acknowledging that many of the systems we rely on to help create equity in this country (education) are plagued by the same institutionalized racism that prevents them from effectively doing so. In order for meaningful equity to be created we (white people) have to be more self-reflective and deliberate in our decisions and actions, however well-intentioned. We need to act like, as Glennon Doyle would say, “there’s no such thing as other people’s children.”  Ignore the trolls who've posted negative reviews. Open your mind and just LISTEN."
